host_epoch,t_rel,frame_number,fps,head_x,head_y,head_confidence,head_x_norm,head_y_norm,feet_x,feet_y,feet_confidence,feet_x_norm,feet_y_norm
1786700233.854152,1.504239,59,21.54,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700233.887525,1.537613,60,21.54,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700233.924165,1.574252,61,21.54,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700233.945094,1.595181,62,21.54,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700233.990350,1.640437,63,23.19,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700234.043272,1.693360,64,23.19,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700234.054465,1.704552,65,23.19,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700234.079963,1.730051,66,23.19,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700234.117705,1.767792,67,23.19,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700234.151963,1.802051,68,23.19,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700234.180951,1.831038,69,23.19,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700234.221254,1.871341,70,23.19,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700234.251848,1.901935,71,23.19,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700234.300870,1.950958,72,23.19,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700234.330794,1.980881,73,23.19,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700234.355250,2.005337,74,23.19,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700234.384087,2.034175,75,23.19,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700234.425663,2.075751,76,23.19,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700234.454655,2.104743,77,23.19,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700234.484092,2.134180,78,23.19,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700234.528089,2.178176,79,24.51,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700234.553176,2.203264,80,24.51,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700234.587911,2.237999,81,24.51,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700234.634014,2.284101,82,24.51,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700234.649219,2.299307,83,24.51,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700234.683548,2.333636,84,24.51,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700234.718724,2.368811,85,24.51,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700234.749444,2.399531,86,24.51,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700234.784197,2.434285,87,24.51,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700234.823266,2.473353,88,24.51,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700234.848414,2.498501,89,24.51,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700234.888709,2.538796,90,24.51,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700234.917550,2.567637,91,24.51,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700234.950131,2.600219,92,24.51,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700234.987249,2.637337,93,24.51,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700235.018155,2.668242,94,24.51,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700235.054402,2.704489,95,25.67,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700235.096138,2.746225,96,25.67,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700235.134065,2.784153,97,25.67,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700235.156168,2.806256,98,25.67,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700235.185457,2.835544,99,25.67,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700235.225006,2.875093,100,25.67,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700235.246621,2.896709,101,25.67,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700235.289798,2.939885,102,25.67,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700235.330675,2.980763,103,25.67,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700235.356589,3.006676,104,25.67,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700235.388376,3.038464,105,25.67,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700235.422862,3.072949,106,25.67,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700235.453277,3.103365,107,25.67,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700235.496751,3.146838,108,25.67,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700235.522140,3.172227,109,25.67,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700235.553611,3.203698,110,25.67,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700235.586104,3.236192,111,26.56,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700235.618977,3.269064,112,26.56,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700235.668815,3.318902,113,26.56,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700235.697390,3.347477,114,26.56,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700235.738447,3.388535,115,26.56,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700235.756315,3.406402,116,26.56,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700235.809022,3.459110,117,26.56,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700235.830597,3.480684,118,26.56,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700235.858602,3.508689,119,26.56,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700235.884899,3.534986,120,26.56,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700235.916572,3.566659,121,26.56,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700235.954270,3.604357,122,26.56,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700235.986442,3.636529,123,26.56,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700236.016497,3.666584,124,26.56,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700236.048239,3.698326,125,26.56,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700236.082020,3.732107,126,26.56,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700236.120114,3.770202,127,27.24,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700236.149536,3.799623,128,27.24,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700236.188067,3.838154,129,27.24,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700236.219732,3.869819,130,27.24,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700236.247581,3.897668,131,27.24,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700236.289640,3.939728,132,27.24,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700236.321666,3.971754,133,27.24,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700236.354723,4.004810,134,27.24,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700236.399709,4.049796,135,27.24,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700236.424792,4.074879,136,27.24,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700236.450557,4.100645,137,27.24,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700236.486292,4.136379,138,27.24,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700236.521709,4.171796,139,27.24,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700236.551730,4.201817,140,27.24,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700236.617451,4.267539,141,27.24,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700236.619959,4.270046,142,27.51,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700236.657454,4.307541,143,27.51,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700236.685215,4.335303,144,27.51,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700236.721882,4.371969,145,27.51,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700236.755011,4.405098,146,27.51,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700236.786837,4.436924,147,27.51,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700236.815292,4.465379,148,27.51,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700236.855888,4.505976,149,27.51,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700236.893316,4.543403,150,27.51,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700236.917371,4.567458,151,27.51,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700236.960160,4.610247,152,27.51,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700236.989296,4.639383,153,27.51,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700237.017039,4.667126,154,27.51,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700237.050380,4.700468,155,27.51,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700237.086714,4.736801,156,27.51,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700237.115730,4.765817,157,27.51,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700237.154993,4.805081,158,28.30,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700237.183844,4.833931,159,28.30,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700237.219368,4.869456,160,28.30,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700237.261818,4.911905,161,28.30,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700237.290152,4.940239,162,28.30,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700237.326429,4.976516,163,28.30,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700237.354102,5.004190,164,28.30,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700237.387084,5.037171,165,28.30,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700237.421733,5.071820,166,28.30,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700237.456506,5.106593,167,28.30,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700237.485268,5.135355,168,28.30,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700237.525196,5.175283,169,28.30,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700237.554433,5.204521,170,28.30,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700237.595222,5.245309,171,28.30,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700237.630396,5.280483,172,28.30,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700237.650522,5.300609,173,28.62,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700237.696378,5.346466,174,28.62,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700237.723049,5.373136,175,28.62,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700237.752161,5.402248,176,28.62,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700237.788875,5.438962,177,28.62,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700237.822566,5.472653,178,28.62,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700237.851837,5.501925,179,28.62,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700237.887710,5.537797,180,28.62,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700237.915313,5.565401,181,28.62,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700237.956248,5.606335,182,28.62,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700237.984219,5.634306,183,28.62,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700238.017643,5.667731,184,28.62,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700238.051203,5.701291,185,28.62,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700238.080745,5.730833,186,28.62,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700238.125346,5.775433,187,28.62,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700238.154130,5.804217,188,28.90,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700238.186212,5.836299,189,28.90,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700238.214219,5.864306,190,28.90,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700238.244330,5.894417,191,28.90,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700238.284759,5.934846,192,28.90,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700238.323841,5.973929,193,28.90,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700238.356476,6.006563,194,28.90,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700238.385554,6.035642,195,28.90,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700238.419120,6.069207,196,28.90,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700238.454966,6.105054,197,28.90,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700238.488995,6.139082,198,28.90,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700238.541409,6.191497,199,28.90,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700238.551931,6.202019,200,28.90,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700238.587701,6.237789,201,28.90,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700238.624628,6.274715,202,28.90,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700238.644678,6.294765,203,28.90,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700238.691830,6.341917,204,29.08,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700238.728746,6.378833,205,29.08,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700238.759666,6.409754,206,29.08,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700238.790983,6.441071,207,29.08,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700238.823773,6.473861,208,29.08,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700238.863591,6.513679,209,29.08,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700238.890973,6.541060,210,29.08,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700238.924098,6.574186,211,29.08,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700238.952698,6.602785,212,29.08,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700238.989067,6.639154,213,29.08,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700239.031223,6.681310,214,29.08,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700239.046613,6.696701,215,29.08,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700239.078916,6.729003,216,29.08,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700239.121104,6.771191,217,29.08,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700239.168779,6.818867,218,29.08,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700239.190535,6.840622,219,29.08,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700239.225009,6.875096,220,29.27,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700239.259229,6.909317,221,29.27,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700239.288415,6.938502,222,29.27,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700239.334352,6.984439,223,29.27,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700239.354264,7.004351,224,29.27,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700239.389651,7.039738,225,29.27,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700239.424086,7.074174,226,29.27,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700239.456717,7.106805,227,29.27,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700239.487033,7.137121,228,29.27,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700239.520152,7.170239,229,29.27,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700239.555619,7.205706,230,29.27,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700239.590868,7.240955,231,29.27,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
1786700239.625039,7.275126,232,29.27,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000
