host_epoch,t_rel,frame_number,fps,head_x,head_y,head_confidence,head_x_norm,head_y_norm,feet_x,feet_y,feet_confidence,feet_x_norm,feet_y_norm
1786703944.652417,1.178804,59,20.14,116.77,75.79,1.0000,0.182458,0.157896,146.53,334.43,0.9745,0.228954,0.696730
1786703944.666299,1.192686,60,20.14,116.94,75.79,1.0000,0.182724,0.157906,146.67,334.37,0.9753,0.229168,0.696594
1786703944.742299,1.268686,61,20.14,117.28,75.66,1.0000,0.183243,0.157627,146.81,334.38,0.9759,0.229396,0.696627
1786703944.758043,1.284429,63,20.14,117.31,75.68,1.0000,0.183301,0.157677,146.91,334.15,0.9766,0.229549,0.696143
1786703944.851262,1.377648,64,20.14,117.23,75.57,1.0000,0.183178,0.157439,146.95,333.95,0.9772,0.229605,0.695720
1786703944.857110,1.383497,66,20.14,117.24,75.56,1.0000,0.183183,0.157408,146.98,333.86,0.9778,0.229659,0.695534
1786703944.949003,1.475390,67,20.14,117.20,75.34,1.0000,0.183118,0.156966,147.17,334.02,0.9781,0.229959,0.695875
1786703944.951572,1.477958,68,20.14,117.17,75.34,1.0000,0.183084,0.156962,147.21,334.02,0.9782,0.230023,0.695867
1786703944.983806,1.510192,69,20.14,117.17,75.34,1.0000,0.183072,0.156952,147.23,333.93,0.9785,0.230045,0.695682
1786703945.055672,1.582059,71,20.41,117.39,75.51,1.0000,0.183426,0.157311,147.19,333.96,0.9782,0.229987,0.695753
1786703945.079882,1.606269,72,20.41,117.45,75.51,1.0000,0.183518,0.157309,147.08,334.98,0.9771,0.229818,0.697872
1786703945.153759,1.680146,74,20.41,117.34,75.48,1.0000,0.183340,0.157259,146.81,335.13,0.9769,0.229391,0.698181
1786703945.175378,1.701765,75,20.41,117.35,75.47,1.0000,0.183355,0.157231,146.69,335.18,0.9769,0.229205,0.698284
1786703945.207560,1.733947,76,20.41,117.35,75.48,1.0000,0.183354,0.157252,146.64,334.96,0.9767,0.229133,0.697832
1786703945.257608,1.783995,77,20.41,117.31,75.16,1.0000,0.183297,0.156586,146.73,334.88,0.9768,0.229268,0.697659
1786703945.287028,1.813415,78,20.41,117.18,75.19,1.0000,0.183086,0.156642,146.71,334.88,0.9766,0.229239,0.697669
1786703945.302777,1.829163,79,20.41,116.84,75.19,1.0000,0.182569,0.156639,146.86,334.66,0.9768,0.229470,0.697201
1786703945.334909,1.861296,80,20.41,116.88,75.31,1.0000,0.182619,0.156905,146.89,334.65,0.9771,0.229517,0.697193
1786703945.366445,1.892832,81,20.41,117.25,75.32,1.0000,0.183197,0.156921,146.93,334.63,0.9772,0.229583,0.697153
1786703945.415137,1.941524,82,20.41,117.25,75.66,1.0000,0.183197,0.157631,146.81,335.27,0.9758,0.229394,0.698489
1786703945.430305,1.956692,83,20.41,117.28,75.66,1.0000,0.183250,0.157630,146.78,335.28,0.9757,0.229345,0.698490
1786703945.462381,1.988768,84,20.41,117.42,75.84,1.0000,0.183476,0.158002,146.71,335.24,0.9756,0.229241,0.698422
1786703945.499503,2.025890,85,20.41,117.43,75.94,1.0000,0.183481,0.158216,146.63,335.25,0.9755,0.229102,0.698427
1786703945.542325,2.068712,86,20.41,117.42,75.94,1.0000,0.183475,0.158206,146.53,335.09,0.9752,0.228950,0.698096
1786703945.571536,2.097922,87,22.10,117.43,76.09,1.0000,0.183487,0.158521,146.57,335.07,0.9751,0.229015,0.698054
1786703945.603779,2.130166,88,22.10,117.43,76.17,1.0000,0.183482,0.158688,146.84,334.90,0.9758,0.229443,0.697711
1786703945.619182,2.145569,89,22.10,117.15,76.21,1.0000,0.183050,0.158760,146.91,334.73,0.9761,0.229545,0.697357
1786703945.667995,2.194382,90,22.10,117.15,76.30,1.0000,0.183050,0.158956,146.97,334.69,0.9763,0.229640,0.697272
1786703945.699197,2.225584,91,22.10,117.14,76.25,1.0000,0.183039,0.158849,146.94,334.94,0.9761,0.229599,0.697785
1786703945.747952,2.274339,92,22.10,117.18,76.26,1.0000,0.183086,0.158884,146.91,334.64,0.9758,0.229549,0.697160
1786703945.779499,2.305885,93,22.10,117.08,76.27,1.0000,0.182931,0.158900,147.21,333.94,0.9764,0.230011,0.695699
1786703945.818841,2.345227,94,22.10,117.06,76.27,1.0000,0.182910,0.158901,147.09,334.43,0.9760,0.229833,0.696732
1786703945.821824,2.348211,95,22.10,117.05,76.32,1.0000,0.182886,0.158995,147.17,334.36,0.9759,0.229952,0.696580
1786703945.858902,2.385289,96,22.10,117.12,76.33,1.0000,0.183006,0.159020,147.21,334.47,0.9754,0.230018,0.696817
1786703945.890235,2.416622,97,22.10,117.08,76.33,1.0000,0.182938,0.159014,147.22,334.46,0.9755,0.230027,0.696786
1786703945.938410,2.464797,98,22.10,117.22,76.09,1.0000,0.183150,0.158531,147.10,334.74,0.9756,0.229850,0.697380
1786703945.970624,2.497010,99,22.10,117.12,76.11,1.0000,0.183008,0.158562,147.12,334.83,0.9761,0.229878,0.697559
1786703945.986006,2.512393,100,22.10,117.15,76.14,1.0000,0.183047,0.158624,147.13,334.85,0.9766,0.229887,0.697602
1786703946.050020,2.576406,101,22.10,116.99,76.12,1.0000,0.182790,0.158593,147.23,334.45,0.9774,0.230041,0.696762
1786703946.081121,2.607508,102,23.57,117.04,76.28,1.0000,0.182882,0.158907,147.37,334.03,0.9781,0.230260,0.695903
1786703946.087279,2.613665,103,23.57,117.02,76.25,0.9999,0.182850,0.158864,147.33,334.14,0.9770,0.230211,0.696133
1786703946.128902,2.655289,104,23.57,116.95,76.25,0.9999,0.182738,0.158861,147.32,334.25,0.9769,0.230191,0.696348
1786703946.160424,2.686810,105,23.57,116.56,76.25,0.9999,0.182130,0.158863,147.46,333.67,0.9774,0.230405,0.695152
1786703946.176021,2.702408,106,23.57,116.51,76.27,0.9999,0.182051,0.158890,147.40,333.91,0.9773,0.230311,0.695640
1786703946.218649,2.745036,107,23.57,116.49,76.27,0.9999,0.182017,0.158890,147.06,334.65,0.9764,0.229787,0.697192
1786703946.272368,2.798755,108,23.57,116.35,76.33,0.9999,0.181792,0.159022,147.09,334.29,0.9766,0.229824,0.696439
1786703946.303982,2.830369,109,23.57,116.35,76.26,0.9999,0.181794,0.158874,146.59,334.93,0.9761,0.229044,0.697771
1786703946.319347,2.845733,110,23.57,116.29,76.26,0.9999,0.181707,0.158875,146.65,335.00,0.9758,0.229144,0.697910
1786703946.367707,2.894094,111,23.57,116.25,76.23,0.9999,0.181640,0.158808,146.55,335.00,0.9761,0.228980,0.697909
1786703946.400172,2.926559,112,23.57,116.23,76.25,0.9999,0.181608,0.158852,146.60,334.99,0.9763,0.229058,0.697896
1786703946.431791,2.958178,113,23.57,116.19,76.54,0.9999,0.181546,0.159463,146.55,335.07,0.9763,0.228983,0.698059
1786703946.468897,2.995284,114,23.57,115.94,76.54,0.9999,0.181160,0.159467,146.50,335.21,0.9766,0.228900,0.698357
1786703946.479593,3.005980,115,23.57,115.83,76.57,0.9999,0.180979,0.159521,146.58,334.91,0.9765,0.229031,0.697738
1786703946.524413,3.050799,116,23.57,115.76,76.59,0.9999,0.180874,0.159557,146.58,334.73,0.9764,0.229026,0.697351
1786703946.555891,3.082278,117,23.57,115.68,76.59,0.9999,0.180754,0.159560,146.64,334.71,0.9763,0.229132,0.697321
1786703946.596722,3.123109,118,25.12,115.60,76.67,0.9999,0.180619,0.159739,146.72,334.61,0.9759,0.229253,0.697103
1786703946.639704,3.166090,119,25.12,115.29,76.67,0.9999,0.180134,0.159738,146.80,334.36,0.9754,0.229382,0.696591
1786703946.655320,3.181707,120,25.12,115.25,76.68,0.9999,0.180071,0.159741,146.76,334.47,0.9754,0.229319,0.696807
1786703946.702549,3.228936,121,25.12,115.25,76.69,0.9999,0.180071,0.159762,146.81,334.53,0.9750,0.229385,0.696927
1786703946.718497,3.244884,122,25.12,115.19,76.78,0.9999,0.179989,0.159965,146.78,334.62,0.9747,0.229348,0.697121
1786703946.758751,3.285138,123,25.12,115.21,76.83,0.9999,0.180019,0.160053,146.85,334.57,0.9743,0.229457,0.697023
1786703946.798666,3.325053,124,25.12,115.22,76.88,0.9999,0.180037,0.160161,147.10,334.24,0.9746,0.229836,0.696331
1786703946.847008,3.373395,125,25.12,115.24,76.88,0.9999,0.180067,0.160160,147.12,334.16,0.9747,0.229877,0.696174
1786703946.862173,3.388559,126,25.12,115.35,76.86,0.9999,0.180234,0.160121,147.32,334.13,0.9748,0.230180,0.696104
1786703946.891825,3.418212,127,25.12,115.42,76.93,0.9999,0.180351,0.160269,147.32,334.25,0.9738,0.230181,0.696359
1786703946.941786,3.468173,128,25.12,115.42,76.89,0.9999,0.180350,0.160197,146.89,334.29,0.9740,0.229519,0.696444
1786703946.956939,3.483325,129,25.12,115.41,76.90,0.9999,0.180324,0.160207,146.85,334.36,0.9743,0.229455,0.696593
1786703947.005103,3.531490,130,25.12,115.90,77.23,0.9999,0.181098,0.160886,146.79,334.54,0.9740,0.229359,0.696962
1786703947.021223,3.547609,131,25.12,116.01,77.40,0.9999,0.181258,0.161248,146.72,334.54,0.9738,0.229257,0.696963
1786703947.091146,3.617533,132,25.70,116.10,77.42,0.9999,0.181402,0.161298,146.79,334.04,0.9739,0.229354,0.695924
1786703947.107502,3.633888,133,25.70,116.11,77.43,0.9999,0.181428,0.161309,146.62,334.54,0.9736,0.229091,0.696955
1786703947.133994,3.660380,134,25.70,116.13,77.48,0.9999,0.181453,0.161420,146.59,334.48,0.9724,0.229050,0.696826
1786703947.151428,3.677815,135,25.70,116.27,77.48,0.9999,0.181665,0.161421,146.59,334.39,0.9723,0.229045,0.696644
1786703947.203451,3.729837,136,25.70,116.26,77.57,0.9999,0.181664,0.161606,146.56,334.51,0.9723,0.229006,0.696897
1786703947.213880,3.740267,137,25.70,116.22,77.58,0.9999,0.181589,0.161620,146.55,334.51,0.9722,0.228992,0.696892
1786703947.264800,3.791187,138,25.70,116.13,77.54,0.9999,0.181456,0.161538,146.51,334.39,0.9726,0.228922,0.696645
1786703947.293549,3.819936,139,25.70,116.10,77.53,0.9999,0.181409,0.161530,146.51,334.44,0.9724,0.228922,0.696744
1786703947.325531,3.851918,140,25.70,116.10,77.52,0.9999,0.181407,0.161490,146.52,334.05,0.9725,0.228941,0.695940
1786703947.373650,3.900037,141,25.70,116.12,77.51,0.9999,0.181432,0.161487,146.50,334.22,0.9730,0.228913,0.696293
1786703947.389261,3.915647,142,25.70,116.04,77.49,0.9999,0.181315,0.161430,146.50,334.09,0.9728,0.228909,0.696017
1786703947.419619,3.946006,143,25.70,116.04,77.47,0.9999,0.181313,0.161405,146.53,333.97,0.9728,0.228954,0.695764
1786703947.465584,3.991971,144,25.70,116.05,77.50,0.9999,0.181325,0.161452,146.38,334.13,0.9729,0.228725,0.696108
1786703947.497516,4.023903,145,25.70,116.05,77.54,0.9999,0.181331,0.161543,146.48,334.07,0.9723,0.228871,0.695970
1786703947.540312,4.066699,146,25.70,116.06,77.53,0.9999,0.181345,0.161525,146.57,333.91,0.9724,0.229017,0.695641
1786703947.570904,4.097291,147,25.70,116.06,77.42,0.9999,0.181345,0.161283,146.47,334.03,0.9723,0.228863,0.695897
1786703947.598540,4.124927,148,26.87,116.07,77.42,0.9999,0.181362,0.161283,146.52,334.03,0.9726,0.228940,0.695897
1786703947.638279,4.164666,149,26.87,116.10,77.21,0.9999,0.181409,0.160857,146.78,333.83,0.9730,0.229342,0.695479
1786703947.665092,4.191479,150,26.87,116.11,77.20,0.9999,0.181418,0.160838,146.81,333.76,0.9731,0.229390,0.695332
1786703947.710511,4.236897,151,26.87,116.15,77.22,0.9999,0.181484,0.160871,146.89,333.61,0.9733,0.229511,0.695030
1786703947.726602,4.252989,152,26.87,116.17,77.22,0.9999,0.181508,0.160885,146.96,333.87,0.9729,0.229630,0.695554
1786703947.775240,4.301627,153,26.87,116.43,77.23,0.9999,0.181927,0.160899,146.99,333.87,0.9734,0.229674,0.695573
1786703947.806690,4.333076,154,26.87,116.45,77.23,0.9999,0.181952,0.160900,146.92,334.02,0.9733,0.229563,0.695877
1786703947.837720,4.364107,155,26.87,116.54,77.24,0.9999,0.182089,0.160914,146.86,334.63,0.9730,0.229462,0.697152
1786703947.869819,4.396206,156,26.87,116.82,77.26,0.9999,0.182538,0.160959,146.82,335.10,0.9727,0.229410,0.698132
1786703947.900840,4.427226,157,26.87,116.85,77.21,0.9999,0.182574,0.160851,146.95,335.06,0.9730,0.229605,0.698042
1786703947.916949,4.443335,158,26.87,116.79,76.96,0.9999,0.182482,0.160323,146.98,335.04,0.9735,0.229654,0.697999
1786703947.957401,4.483787,159,26.87,116.80,77.07,0.9999,0.182495,0.160564,146.98,335.12,0.9738,0.229651,0.698160
1786703948.002741,4.529128,160,26.87,117.01,77.13,0.9999,0.182820,0.160693,147.06,334.71,0.9745,0.229782,0.697306
1786703948.028348,4.554735,161,26.87,117.01,77.11,0.9999,0.182826,0.160644,147.07,334.68,0.9750,0.229793,0.697246
1786703948.060585,4.586972,162,26.87,117.18,77.22,0.9999,0.183096,0.160873,147.22,334.53,0.9753,0.230033,0.696935
1786703948.092293,4.618680,163,26.87,117.17,77.12,0.9999,0.183071,0.160661,147.23,334.66,0.9752,0.230047,0.697202
1786703948.140813,4.667200,164,27.41,117.38,77.07,0.9999,0.183414,0.160562,147.27,334.43,0.9757,0.230113,0.696730
1786703948.155666,4.682053,165,27.41,117.48,77.07,0.9999,0.183561,0.160556,147.30,334.48,0.9759,0.230150,0.696837
1786703948.204085,4.730471,166,27.41,117.49,77.04,0.9999,0.183581,0.160493,147.23,334.51,0.9762,0.230053,0.696894
1786703948.235623,4.762010,167,27.41,117.68,77.02,0.9999,0.183869,0.160450,147.18,334.58,0.9759,0.229974,0.697044
1786703948.267744,4.794130,168,27.41,117.68,77.01,0.9999,0.183874,0.160430,147.12,334.68,0.9756,0.229873,0.697246
1786703948.316697,4.843084,169,27.41,117.68,77.28,0.9999,0.183874,0.160998,147.07,334.61,0.9755,0.229801,0.697095
1786703948.347968,4.874355,170,27.41,117.70,77.27,0.9999,0.183908,0.160983,147.11,334.46,0.9758,0.229867,0.696792
1786703948.393556,4.919943,171,27.41,117.81,77.22,0.9999,0.184074,0.160873,147.11,334.70,0.9755,0.229852,0.697294
1786703948.412606,4.938993,172,27.41,117.80,77.22,0.9999,0.184060,0.160872,147.11,334.37,0.9762,0.229857,0.696609
1786703948.455676,4.982063,173,27.41,117.79,77.21,0.9999,0.184046,0.160858,147.18,334.47,0.9765,0.229976,0.696815
1786703948.459215,4.985601,174,27.41,117.77,77.19,0.9999,0.184014,0.160816,147.19,334.42,0.9771,0.229991,0.696704
1786703948.491026,5.017412,175,27.41,117.41,77.14,0.9999,0.183447,0.160702,147.22,334.35,0.9771,0.230027,0.696557
1786703948.539422,5.065808,176,27.41,117.40,76.93,0.9999,0.183441,0.160280,147.21,333.90,0.9774,0.230019,0.695615
1786703948.570701,5.097088,177,27.41,117.60,77.09,0.9999,0.183757,0.160607,146.99,334.25,0.9769,0.229671,0.696346
1786703948.602588,5.128975,178,27.41,117.63,77.04,0.9999,0.183803,0.160508,146.99,334.28,0.9768,0.229670,0.696424
1786703948.651135,5.177521,179,27.81,117.60,77.08,0.9999,0.183747,0.160587,147.05,334.17,0.9770,0.229767,0.696181
1786703948.682323,5.208710,180,27.81,117.61,76.84,0.9999,0.183763,0.160090,147.19,334.10,0.9774,0.229983,0.696051
1786703948.714125,5.240512,181,27.81,117.76,76.67,0.9999,0.183994,0.159727,147.46,334.17,0.9774,0.230413,0.696191
1786703948.729759,5.256146,182,27.81,117.75,76.79,0.9999,0.183989,0.159976,147.46,334.02,0.9782,0.230400,0.695870
1786703948.762374,5.288760,183,27.81,117.77,76.80,0.9999,0.184021,0.160005,147.45,334.27,0.9778,0.230393,0.696405
1786703948.811088,5.337474,184,27.81,117.77,76.80,0.9999,0.184018,0.159993,147.51,334.22,0.9779,0.230484,0.696286
1786703948.842028,5.368415,185,27.81,117.79,76.71,0.9999,0.184051,0.159814,147.51,334.27,0.9780,0.230478,0.696387
1786703948.857232,5.383619,186,27.81,117.79,76.75,0.9999,0.184053,0.159894,147.47,334.28,0.9780,0.230426,0.696422
1786703948.902738,5.429125,187,27.81,117.66,76.76,0.9999,0.183851,0.159920,147.52,334.29,0.9781,0.230501,0.696446
1786703948.937371,5.463758,188,27.81,117.66,76.66,0.9999,0.183845,0.159708,147.52,334.12,0.9786,0.230500,0.696079
1786703948.969531,5.495918,189,27.81,117.62,76.79,0.9999,0.183781,0.159977,147.29,334.76,0.9779,0.230144,0.697409
1786703949.016872,5.543259,190,27.81,117.61,76.96,0.9999,0.183760,0.160336,147.29,334.54,0.9775,0.230138,0.696950
1786703949.032854,5.559241,191,27.81,117.61,77.12,0.9999,0.183758,0.160666,147.14,334.74,0.9773,0.229905,0.697376
1786703949.056495,5.582882,192,27.81,117.62,77.12,0.9999,0.183779,0.160662,147.17,334.61,0.9771,0.229946,0.697099
1786703949.113198,5.639585,193,27.81,117.58,77.25,0.9999,0.183717,0.160928,147.15,335.21,0.9766,0.229922,0.698356
1786703949.128826,5.655213,194,27.81,117.58,77.23,0.9999,0.183721,0.160891,147.16,335.18,0.9769,0.229939,0.698291
1786703949.161547,5.687934,195,28.51,117.59,77.22,0.9999,0.183728,0.160885,147.21,335.12,0.9772,0.230014,0.698165
1786703949.192688,5.719075,196,28.51,117.58,77.23,0.9999,0.183724,0.160886,147.22,335.13,0.9770,0.230028,0.698177
1786703949.224877,5.751264,197,28.51,117.87,77.22,0.9999,0.184166,0.160882,146.97,335.31,0.9759,0.229648,0.698563
1786703949.290660,5.817046,198,28.51,117.70,77.07,0.9999,0.183901,0.160553,146.92,335.64,0.9753,0.229563,0.699241
1786703949.305442,5.831829,199,28.51,117.68,77.03,0.9999,0.183873,0.160480,146.93,335.57,0.9753,0.229578,0.699100
1786703949.321533,5.847919,200,28.51,117.79,77.02,0.9999,0.184054,0.160462,146.80,335.91,0.9747,0.229376,0.699812
1786703949.359607,5.885994,201,28.51,117.90,77.16,0.9999,0.184217,0.160749,146.94,335.64,0.9756,0.229594,0.699251
1786703949.396308,5.922694,202,28.51,117.88,77.17,1.0000,0.184181,0.160778,146.67,336.00,0.9753,0.229165,0.700002
1786703949.428405,5.954792,203,28.51,117.97,77.21,1.0000,0.184325,0.160857,146.83,335.47,0.9760,0.229416,0.698894
1786703949.460213,5.986600,204,28.51,118.01,77.30,1.0000,0.184395,0.161049,146.79,335.66,0.9755,0.229365,0.699295
1786703949.505554,6.031941,205,28.51,118.02,77.34,1.0000,0.184400,0.161115,146.77,335.67,0.9752,0.229327,0.699317
1786703949.532377,6.058764,206,28.51,118.14,77.35,1.0000,0.184591,0.161154,146.74,335.62,0.9749,0.229284,0.699202
1786703949.557635,6.084021,207,28.51,117.88,77.35,1.0000,0.184189,0.161151,146.78,335.60,0.9747,0.229345,0.699176
1786703949.590189,6.116575,208,28.51,117.92,77.34,1.0000,0.184257,0.161127,146.83,335.33,0.9755,0.229421,0.698603
1786703949.635734,6.162121,209,28.51,118.23,77.39,1.0000,0.184731,0.161236,146.82,335.33,0.9750,0.229411,0.698603
1786703949.657820,6.184207,210,28.79,118.45,77.41,1.0000,0.185084,0.161269,146.76,335.59,0.9742,0.229317,0.699150
1786703949.699252,6.225639,211,28.79,118.46,77.41,1.0000,0.185089,0.161272,146.75,335.75,0.9740,0.229305,0.699479
1786703949.714694,6.241081,212,28.79,118.40,77.40,1.0000,0.185000,0.161252,147.00,335.34,0.9749,0.229682,0.698625
1786703949.765344,6.291731,213,28.79,118.39,77.39,1.0000,0.184984,0.161226,146.83,335.65,0.9740,0.229424,0.699264
1786703949.782432,6.308819,214,28.79,118.53,77.39,1.0000,0.185204,0.161227,146.87,335.42,0.9745,0.229485,0.698781
1786703949.826235,6.352621,215,28.79,118.01,77.20,1.0000,0.184386,0.160828,146.92,335.10,0.9754,0.229565,0.698121
1786703949.863728,6.390115,216,28.79,118.01,77.18,1.0000,0.184389,0.160789,146.97,334.99,0.9760,0.229647,0.697904
1786703949.892984,6.419371,217,28.79,118.03,77.39,1.0000,0.184415,0.161227,146.91,335.37,0.9756,0.229549,0.698686
1786703949.938569,6.464956,218,28.79,118.71,77.70,1.0000,0.185485,0.161884,146.52,335.70,0.9750,0.228937,0.699382
1786703949.958804,6.485190,219,28.79,118.56,77.54,1.0000,0.185248,0.161550,146.35,335.50,0.9749,0.228672,0.698956
1786703949.991491,6.517878,220,28.79,118.31,77.56,1.0000,0.184857,0.161593,146.70,335.02,0.9758,0.229222,0.697957
1786703950.031604,6.557991,221,28.79,118.07,77.53,1.0000,0.184487,0.161523,146.75,335.04,0.9761,0.229293,0.697999
1786703950.055234,6.581621,222,28.79,118.00,77.52,1.0000,0.184372,0.161502,146.90,334.89,0.9768,0.229534,0.697681
1786703950.103813,6.630200,223,28.79,118.12,77.53,1.0000,0.184565,0.161528,146.97,334.64,0.9772,0.229641,0.697163
1786703950.130665,6.657052,224,28.79,118.17,77.50,1.0000,0.184634,0.161457,147.09,334.65,0.9769,0.229828,0.697186
1786703950.161875,6.688262,225,28.79,118.14,77.43,1.0000,0.184601,0.161315,147.08,334.61,0.9770,0.229820,0.697108
1786703950.201858,6.728245,226,29.05,118.16,77.35,1.0000,0.184620,0.161140,147.08,334.64,0.9769,0.229814,0.697162
1786703950.243196,6.769582,227,29.05,118.16,77.28,1.0000,0.184628,0.160994,147.05,334.66,0.9769,0.229765,0.697207
1786703950.282089,6.808475,228,29.05,118.16,77.23,1.0000,0.184630,0.160897,146.87,335.53,0.9760,0.229491,0.699022
1786703950.297701,6.824088,229,29.05,118.17,77.27,1.0000,0.184634,0.160983,146.86,335.53,0.9751,0.229465,0.699011
1786703950.337523,6.863910,230,29.05,118.11,77.42,1.0000,0.184549,0.161290,146.96,335.08,0.9750,0.229625,0.698078
1786703950.353372,6.879758,231,29.05,118.12,77.43,1.0000,0.184564,0.161306,146.96,335.09,0.9743,0.229619,0.698097
1786703950.402464,6.928851,232,29.05,118.10,77.55,1.0000,0.184535,0.161564,146.90,335.12,0.9739,0.229533,0.698160
1786703950.435628,6.962015,233,29.05,118.08,77.55,1.0000,0.184503,0.161563,146.75,335.23,0.9733,0.229295,0.698392
1786703950.459402,6.985789,234,29.05,118.12,77.56,1.0000,0.184565,0.161586,146.80,335.08,0.9728,0.229371,0.698086
1786703950.494509,7.020895,235,29.05,118.15,77.55,1.0000,0.184605,0.161571,146.74,335.30,0.9726,0.229279,0.698532
1786703950.545109,7.071495,236,29.05,118.16,77.45,1.0000,0.184618,0.161360,146.79,335.06,0.9730,0.229363,0.698046
1786703950.564274,7.090661,237,29.05,118.21,77.45,1.0000,0.184698,0.161359,146.59,335.19,0.9725,0.229045,0.698309
1786703950.608600,7.134986,238,29.05,118.37,77.46,1.0000,0.184951,0.161370,146.73,334.65,0.9731,0.229260,0.697197
1786703950.624335,7.150722,239,29.05,118.34,77.41,1.0000,0.184908,0.161273,146.74,334.72,0.9734,0.229279,0.697332
1786703950.669186,7.195573,240,29.05,118.07,77.28,1.0000,0.184486,0.161004,146.85,334.74,0.9733,0.229452,0.697366
1786703950.693557,7.219944,241,29.05,118.08,77.26,1.0000,0.184502,0.160964,146.57,335.00,0.9724,0.229017,0.697924
1786703950.735865,7.262252,242,29.15,118.12,77.25,1.0000,0.184565,0.160943,146.60,334.97,0.9726,0.229060,0.697864
1786703950.751570,7.277957,243,29.15,118.04,77.26,1.0000,0.184436,0.160965,146.19,335.62,0.9723,0.228419,0.699214
1786703950.798646,7.325033,244,29.15,118.04,77.22,1.0000,0.184437,0.160878,146.23,335.55,0.9718,0.228481,0.699055
1786703950.847549,7.373936,245,29.15,117.82,77.24,1.0000,0.184089,0.160918,146.24,335.65,0.9715,0.228506,0.699263
1786703950.894047,7.420434,246,29.15,118.00,77.24,1.0000,0.184377,0.160914,146.31,335.63,0.9713,0.228609,0.699226
1786703950.909652,7.436039,247,29.15,117.95,77.19,1.0000,0.184305,0.160811,146.37,335.53,0.9713,0.228708,0.699026
1786703950.957723,7.484110,248,29.15,117.94,77.20,1.0000,0.184287,0.160838,146.76,334.89,0.9718,0.229308,0.697689
1786703950.973409,7.499796,249,29.15,117.95,77.19,1.0000,0.184289,0.160822,146.75,334.93,0.9714,0.229294,0.697770
1786703951.021567,7.547953,250,29.15,117.85,77.19,1.0000,0.184141,0.160820,146.83,334.77,0.9712,0.229424,0.697437
1786703951.053295,7.579682,251,29.15,117.71,77.19,1.0000,0.183924,0.160819,146.70,335.01,0.9710,0.229225,0.697935
