host_epoch,t_rel,frame_number,fps,nose_x,nose_y,nose_confidence,nose_x_norm,nose_y_norm,neck_x,neck_y,neck_confidence,neck_x_norm,neck_y_norm,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,right_shoulder_x_norm,right_shoulder_y_norm,right_elbow_x,right_elbow_y,right_elbow_confidence,right_elbow_x_norm,right_elbow_y_norm,right_wrist_x,right_wrist_y,right_wrist_confidence,right_wrist_x_norm,right_wrist_y_norm,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,left_shoulder_x_norm,left_shoulder_y_norm,left_elbow_x,left_elbow_y,left_elbow_confidence,left_elbow_x_norm,left_elbow_y_norm,left_wrist_x,left_wrist_y,left_wrist_confidence,left_wrist_x_norm,left_wrist_y_norm,mid_hip_x,mid_hip_y,mid_hip_confidence,mid_hip_x_norm,mid_hip_y_norm,right_hip_x,right_hip_y,right_hip_confidence,right_hip_x_norm,right_hip_y_norm,right_knee_x,right_knee_y,right_knee_confidence,right_knee_x_norm,right_knee_y_norm,right_ankle_x,right_ankle_y,right_ankle_confidence,right_ankle_x_norm,right_ankle_y_norm,left_hip_x,left_hip_y,left_hip_confidence,left_hip_x_norm,left_hip_y_norm,left_knee_x,left_knee_y,left_knee_confidence,left_knee_x_norm,left_knee_y_norm,left_ankle_x,left_ankle_y,left_ankle_confidence,left_ankle_x_norm,left_ankle_y_norm
1786616853.495662,0.491384,35,21.81,429.71,153.34,1.0000,0.671423,0.319461,435.45,194.79,0.9999,0.680383,0.405820,404.20,196.43,0.9999,0.631569,0.409236,393.03,242.94,0.9382,0.614116,0.506121,394.42,284.07,0.9229,0.616282,0.591810,466.69,193.15,1.0000,0.729197,0.402403,479.08,237.83,0.9870,0.748555,0.495477,477.99,281.33,0.9804,0.746855,0.586111,437.37,291.84,0.9998,0.683388,0.608010,418.44,292.35,0.9998,0.653814,0.609060,413.45,357.41,0.9972,0.646018,0.744610,415.38,417.62,0.9964,0.649037,0.870036,456.30,291.34,0.9998,0.712961,0.606960,461.82,358.68,0.9967,0.721599,0.747257,464.35,422.90,0.9961,0.725553,0.881051
1786616853.512327,0.508049,38,21.81,429.69,153.34,1.0000,0.671391,0.319448,435.37,194.78,0.9999,0.680264,0.405791,404.10,196.43,0.9999,0.631405,0.409235,392.89,242.93,0.9382,0.613894,0.506095,394.42,284.05,0.9231,0.616279,0.591762,466.64,193.13,1.0000,0.729123,0.402347,479.18,237.54,0.9868,0.748715,0.494866,477.95,281.24,0.9802,0.746795,0.585912,437.37,292.06,0.9998,0.683397,0.608460,418.44,292.51,0.9998,0.653815,0.609391,413.45,357.41,0.9971,0.646017,0.744602,415.40,417.62,0.9963,0.649060,0.870038,456.31,291.61,0.9998,0.712979,0.607529,461.88,358.69,0.9966,0.721694,0.747271,464.35,423.03,0.9960,0.725552,0.881303
1786616853.597131,0.592853,39,21.81,429.68,153.33,1.0000,0.671379,0.319447,435.29,194.76,0.9999,0.680135,0.405758,403.97,196.39,0.9999,0.631210,0.409151,392.85,242.55,0.9362,0.613821,0.505304,394.45,283.68,0.9209,0.616331,0.591003,466.60,193.13,1.0000,0.729060,0.402364,478.30,237.87,0.9858,0.747344,0.495553,477.48,281.24,0.9787,0.746062,0.585927,437.37,292.46,0.9998,0.683392,0.609288,418.43,292.87,0.9998,0.653804,0.610154,413.12,357.47,0.9971,0.645497,0.744726,415.39,417.39,0.9963,0.649053,0.869556,456.31,292.04,0.9998,0.712979,0.608421,461.88,358.77,0.9966,0.721686,0.747431,464.36,423.23,0.9960,0.725563,0.881727
1786616853.602349,0.598071,40,21.81,429.66,153.38,1.0000,0.671339,0.319536,435.23,194.76,0.9999,0.680050,0.405757,403.96,196.39,0.9999,0.631189,0.409150,392.76,242.52,0.9355,0.613690,0.505257,394.44,283.51,0.9200,0.616310,0.590652,466.50,193.13,1.0000,0.728911,0.402364,478.21,237.85,0.9849,0.747209,0.495517,477.44,281.20,0.9767,0.746002,0.585837,437.36,292.50,0.9998,0.683380,0.609378,418.43,292.91,0.9998,0.653800,0.610238,413.11,357.48,0.9970,0.645480,0.744744,415.35,417.35,0.9962,0.648991,0.869471,456.29,292.09,0.9998,0.712960,0.608518,461.85,358.82,0.9965,0.721643,0.747548,464.37,423.21,0.9959,0.725574,0.881690
1786616853.633549,0.629272,41,21.81,429.66,153.51,1.0000,0.671343,0.319805,435.21,194.78,0.9999,0.680012,0.405782,403.96,196.39,0.9999,0.631185,0.409138,392.72,242.47,0.9360,0.613623,0.505153,394.44,283.29,0.9198,0.616316,0.590181,466.46,193.17,1.0000,0.728840,0.402427,478.13,237.86,0.9840,0.747081,0.495544,477.30,281.20,0.9743,0.745786,0.585825,437.26,292.48,0.9998,0.683226,0.609329,418.34,292.88,0.9998,0.653652,0.610158,413.10,357.42,0.9970,0.645476,0.744633,415.35,417.35,0.9962,0.648991,0.869473,456.19,292.08,0.9998,0.712800,0.608500,461.82,358.83,0.9964,0.721588,0.747559,464.41,423.18,0.9958,0.725638,0.881625
1786616853.701289,0.697011,43,21.81,429.73,153.70,1.0000,0.671454,0.320201,435.18,194.78,0.9999,0.679962,0.405796,403.89,196.39,0.9999,0.631085,0.409138,392.61,242.46,0.9365,0.613451,0.505131,394.47,283.39,0.9206,0.616353,0.590402,466.46,193.18,1.0000,0.728839,0.402454,478.42,237.79,0.9840,0.747525,0.495388,477.33,281.14,0.9743,0.745829,0.585705,437.21,292.84,0.9998,0.683141,0.610086,418.26,293.20,0.9998,0.653534,0.610830,413.09,357.48,0.9970,0.645455,0.744753,415.33,417.51,0.9962,0.648954,0.869803,456.16,292.48,0.9998,0.712749,0.609341,461.82,358.84,0.9964,0.721594,0.747585,464.43,423.18,0.9958,0.725664,0.881620
1786616853.715075,0.710798,44,21.81,429.75,153.78,1.0000,0.671488,0.320365,435.15,194.77,0.9999,0.679919,0.405777,403.88,196.38,0.9999,0.631067,0.409119,392.61,242.43,0.9356,0.613451,0.505065,394.47,283.28,0.9200,0.616361,0.590158,466.41,193.17,1.0000,0.728772,0.402434,478.28,237.63,0.9834,0.747311,0.495055,477.08,281.09,0.9732,0.745433,0.585601,437.18,292.84,0.9998,0.683096,0.610076,418.24,293.19,0.9998,0.653508,0.610819,413.09,357.44,0.9969,0.645454,0.744674,415.30,417.35,0.9961,0.648903,0.869483,456.12,292.48,0.9998,0.712685,0.609333,461.83,358.74,0.9963,0.721607,0.747373,464.43,423.18,0.9956,0.725665,0.881621
1786616853.805169,0.800892,46,21.81,429.80,153.79,1.0000,0.671556,0.320401,435.02,194.74,0.9999,0.679726,0.405718,403.82,196.35,0.9999,0.630975,0.409064,392.51,242.41,0.9364,0.613298,0.505022,394.45,283.04,0.9206,0.616321,0.589670,466.23,193.14,1.0000,0.728477,0.402371,477.96,237.56,0.9828,0.746809,0.494923,476.79,281.06,0.9718,0.744991,0.585546,437.11,292.47,0.9998,0.682977,0.609322,418.17,292.79,0.9998,0.653389,0.609977,413.09,357.29,0.9968,0.645447,0.744358,415.32,416.90,0.9960,0.648945,0.868545,456.04,292.16,0.9998,0.712565,0.608666,461.83,358.53,0.9962,0.721609,0.746943,464.56,423.14,0.9955,0.725870,0.881548
1786616853.836173,0.831896,47,21.81,429.83,153.75,1.0000,0.671603,0.320310,434.93,194.70,0.9999,0.679573,0.405616,403.73,196.35,0.9999,0.630823,0.409062,392.50,242.43,0.9376,0.613276,0.505053,394.45,283.05,0.9216,0.616334,0.589696,466.13,193.04,0.9999,0.728323,0.402170,478.00,237.32,0.9826,0.746869,0.494413,476.67,280.72,0.9714,0.744799,0.584832,437.11,292.38,0.9998,0.682983,0.609122,418.17,292.73,0.9998,0.653384,0.609859,413.09,357.30,0.9969,0.645445,0.744372,415.37,417.05,0.9960,0.649017,0.868857,456.05,292.02,0.9998,0.712582,0.608385,461.88,358.47,0.9962,0.721691,0.746813,464.55,423.17,0.9955,0.725864,0.881613
1786616853.851450,0.847173,48,21.81,429.85,153.75,1.0000,0.671643,0.320305,434.92,194.68,0.9999,0.679558,0.405577,403.71,196.35,0.9999,0.630791,0.409059,392.50,242.42,0.9379,0.613283,0.505046,394.46,283.06,0.9222,0.616337,0.589702,466.13,193.01,0.9999,0.728325,0.402095,478.03,237.26,0.9824,0.746928,0.494294,476.67,280.69,0.9713,0.744798,0.584773,437.11,292.46,0.9998,0.682986,0.609286,418.16,292.83,0.9998,0.653374,0.610069,412.93,357.31,0.9969,0.645204,0.744389,415.37,417.02,0.9960,0.649021,0.868795,456.06,292.08,0.9998,0.712597,0.608503,461.94,358.50,0.9962,0.721777,0.746866,464.55,423.16,0.9955,0.725866,0.881578
1786616853.912568,0.908290,49,21.81,429.86,153.60,1.0000,0.671650,0.320007,434.91,194.68,0.9999,0.679553,0.405588,403.70,196.35,0.9999,0.630784,0.409054,392.56,242.42,0.9377,0.613373,0.505045,394.46,283.01,0.9216,0.616338,0.589604,466.13,193.02,0.9999,0.728321,0.402122,477.98,237.26,0.9816,0.746846,0.494290,476.30,280.73,0.9695,0.744212,0.584861,437.08,292.19,0.9998,0.682945,0.608726,418.12,292.56,0.9998,0.653313,0.609499,412.93,357.01,0.9969,0.645198,0.743763,415.37,417.02,0.9959,0.649023,0.868794,456.05,291.82,0.9998,0.712577,0.607953,461.98,358.52,0.9962,0.721845,0.746921,464.54,423.16,0.9955,0.725845,0.881583
1786616853.945100,0.940822,50,21.81,429.94,153.55,1.0000,0.671779,0.319902,434.90,194.66,0.9999,0.679538,0.405546,403.70,196.31,0.9999,0.630779,0.408989,392.53,242.40,0.9392,0.613333,0.505006,394.46,283.02,0.9231,0.616341,0.589632,466.11,193.01,0.9999,0.728297,0.402103,478.36,237.09,0.9816,0.747430,0.493929,476.30,280.44,0.9697,0.744218,0.584241,437.11,292.18,0.9998,0.682981,0.608713,418.15,292.56,0.9998,0.653352,0.609498,413.07,357.00,0.9969,0.645414,0.743745,415.38,417.02,0.9959,0.649032,0.868793,456.07,291.80,0.9998,0.712610,0.607927,462.02,358.43,0.9962,0.721905,0.746724,464.53,423.17,0.9955,0.725822,0.881600
1786616853.951320,0.947043,51,21.81,429.98,153.43,1.0000,0.671841,0.319656,434.91,194.67,0.9999,0.679551,0.405559,403.68,196.31,0.9999,0.630743,0.408986,392.54,242.40,0.9389,0.613339,0.505008,394.46,283.04,0.9229,0.616339,0.589673,466.15,193.02,0.9999,0.728360,0.402132,478.49,237.09,0.9817,0.747638,0.493939,476.37,280.44,0.9697,0.744322,0.584242,437.09,292.12,0.9998,0.682959,0.608586,418.11,292.52,0.9998,0.653299,0.609409,413.09,356.97,0.9969,0.645449,0.743684,415.42,416.95,0.9960,0.649099,0.868647,456.08,291.73,0.9998,0.712618,0.607764,461.99,358.45,0.9962,0.721855,0.746781,464.46,423.15,0.9955,0.725723,0.881557
1786616854.006319,1.002041,52,22.53,430.09,153.40,1.0000,0.672020,0.319581,434.92,194.66,0.9999,0.679567,0.405549,403.68,196.30,0.9999,0.630754,0.408956,392.56,242.40,0.9396,0.613368,0.505003,394.46,283.08,0.9232,0.616342,0.589747,466.16,193.03,0.9999,0.728380,0.402141,478.74,237.07,0.9817,0.748028,0.493901,476.43,280.44,0.9695,0.744417,0.584240,437.10,292.14,0.9998,0.682975,0.608627,418.11,292.54,0.9998,0.653298,0.609461,413.09,357.00,0.9969,0.645453,0.743741,415.42,417.00,0.9960,0.649096,0.868742,456.10,291.74,0.9998,0.712651,0.607793,462.04,358.46,0.9962,0.721945,0.746781,464.43,423.20,0.9955,0.725677,0.881664
1786616854.011357,1.007079,53,22.53,430.15,153.27,1.0000,0.672108,0.319305,434.93,194.66,0.9999,0.679571,0.405539,403.69,196.30,0.9999,0.630758,0.408952,392.58,242.40,0.9398,0.613406,0.505000,394.47,283.06,0.9235,0.616352,0.589708,466.17,193.02,0.9999,0.728384,0.402126,478.96,237.02,0.9821,0.748374,0.493795,476.49,280.45,0.9701,0.744510,0.584272,437.10,291.98,0.9998,0.682972,0.608296,418.11,292.38,0.9998,0.653290,0.609119,413.09,357.00,0.9969,0.645450,0.743745,415.40,417.05,0.9960,0.649056,0.868853,456.10,291.59,0.9998,0.712655,0.607474,461.99,358.48,0.9962,0.721859,0.746833,464.40,423.21,0.9954,0.725631,0.881682
1786616854.111438,1.107161,54,22.53,430.37,153.24,1.0000,0.672460,0.319247,434.93,194.68,0.9999,0.679573,0.405575,403.69,196.29,0.9999,0.630764,0.408944,392.54,242.47,0.9408,0.613339,0.505152,394.57,283.60,0.9239,0.616520,0.590843,466.16,193.06,0.9999,0.728382,0.402206,479.05,237.03,0.9821,0.748515,0.493804,476.65,280.45,0.9700,0.744763,0.584263,437.14,291.83,0.9998,0.683027,0.607972,418.13,292.21,0.9998,0.653323,0.608770,413.20,356.98,0.9970,0.645631,0.743702,415.36,417.34,0.9960,0.649003,0.869451,456.15,291.44,0.9998,0.712731,0.607174,462.15,358.08,0.9962,0.722104,0.746000,464.41,423.25,0.9955,0.725636,0.881780
1786616854.126931,1.122653,56,22.53,430.41,153.20,1.0000,0.672521,0.319169,434.95,194.69,0.9999,0.679610,0.405595,403.69,196.31,0.9999,0.630767,0.408969,392.55,242.48,0.9407,0.613363,0.505157,394.57,283.62,0.9227,0.616519,0.590867,466.21,193.07,0.9999,0.728452,0.402221,479.01,237.14,0.9819,0.748449,0.494036,476.65,280.56,0.9696,0.744770,0.584490,437.13,291.77,0.9998,0.683012,0.607846,418.11,292.17,0.9998,0.653301,0.608696,413.21,356.95,0.9970,0.645637,0.743654,415.40,417.30,0.9961,0.649057,0.869383,456.14,291.36,0.9998,0.712723,0.606997,462.13,358.08,0.9963,0.722070,0.746001,464.41,423.25,0.9956,0.725634,0.881781
1786616854.146568,1.142290,57,22.53,430.64,153.24,1.0000,0.672868,0.319259,434.97,194.68,0.9999,0.679640,0.405576,403.70,196.29,0.9999,0.630778,0.408930,392.55,242.47,0.9411,0.613363,0.505156,394.71,283.74,0.9222,0.616732,0.591118,466.24,193.07,0.9999,0.728502,0.402221,479.01,237.22,0.9819,0.748461,0.494204,476.71,280.79,0.9695,0.744856,0.584985,437.12,291.73,0.9998,0.683008,0.607763,418.11,292.15,0.9998,0.653294,0.608645,413.24,356.94,0.9970,0.645693,0.743622,415.43,417.49,0.9961,0.649115,0.869761,456.14,291.30,0.9998,0.712721,0.606881,462.11,358.18,0.9963,0.722048,0.746216,464.43,423.34,0.9957,0.725671,0.881959
1786616854.207764,1.203486,58,22.53,431.03,153.20,1.0000,0.673489,0.319167,435.01,194.66,0.9999,0.679706,0.405552,403.72,196.27,0.9999,0.630818,0.408899,392.47,242.40,0.9418,0.613232,0.504997,394.74,283.80,0.9215,0.616782,0.591250,466.30,193.06,0.9999,0.728594,0.402205,479.08,237.19,0.9817,0.748564,0.494152,476.72,280.79,0.9692,0.744872,0.584985,437.14,291.47,0.9998,0.683029,0.607226,418.12,291.85,0.9998,0.653310,0.608011,413.36,356.93,0.9970,0.645868,0.743610,415.43,417.40,0.9961,0.649116,0.869585,456.16,291.09,0.9998,0.712749,0.606440,462.38,358.10,0.9963,0.722472,0.746034,464.43,423.36,0.9957,0.725677,0.882007
1786616854.237669,1.233392,59,22.53,431.15,153.24,1.0000,0.673665,0.319246,435.03,194.67,0.9999,0.679727,0.405561,403.72,196.27,0.9999,0.630820,0.408886,392.46,242.38,0.9423,0.613227,0.504954,394.79,283.81,0.9221,0.616863,0.591262,466.33,193.07,0.9999,0.728633,0.402236,479.10,237.26,0.9819,0.748600,0.494291,476.83,280.87,0.9696,0.745044,0.585149,437.13,291.46,0.9998,0.683015,0.607213,418.11,291.84,0.9998,0.653290,0.608000,413.32,356.90,0.9970,0.645810,0.743537,415.41,417.39,0.9961,0.649086,0.869557,456.15,291.08,0.9998,0.712740,0.606427,462.35,358.12,0.9964,0.722415,0.746078,464.42,423.35,0.9958,0.725658,0.881986
1786616854.268878,1.264600,60,22.53,431.27,153.14,1.0000,0.673857,0.319040,435.02,194.67,0.9999,0.679714,0.405555,403.72,196.26,0.9999,0.630820,0.408881,392.47,242.38,0.9433,0.613239,0.504963,394.80,283.83,0.9225,0.616868,0.591319,466.31,193.07,0.9999,0.728607,0.402228,479.11,237.27,0.9818,0.748603,0.494317,476.84,280.91,0.9698,0.745058,0.585222,437.13,291.48,0.9998,0.683015,0.607254,418.10,291.87,0.9998,0.653289,0.608070,413.42,356.94,0.9970,0.645976,0.743631,415.39,417.51,0.9961,0.649039,0.869812,456.15,291.09,0.9998,0.712741,0.606439,462.32,358.39,0.9964,0.722370,0.746650,464.42,423.39,0.9958,0.725652,0.882064
1786616854.284675,1.280398,61,22.53,431.53,153.14,1.0000,0.674258,0.319052,435.01,194.67,0.9999,0.679701,0.405555,403.73,196.26,0.9999,0.630823,0.408878,392.48,242.39,0.9439,0.613243,0.504985,394.80,283.95,0.9223,0.616870,0.591566,466.29,193.07,0.9999,0.728578,0.402233,479.09,237.29,0.9812,0.748574,0.494363,476.84,280.93,0.9693,0.745062,0.585263,437.13,291.45,0.9998,0.683013,0.607178,418.10,291.83,0.9998,0.653278,0.607976,413.49,356.85,0.9970,0.646077,0.743438,415.43,417.48,0.9961,0.649109,0.869744,456.16,291.06,0.9998,0.712747,0.606380,462.33,358.30,0.9964,0.722393,0.746466,464.34,423.25,0.9957,0.725532,0.881769
1786616854.329956,1.325678,62,22.53,431.61,153.16,1.0000,0.674397,0.319075,435.01,194.66,0.9999,0.679708,0.405547,403.74,196.25,0.9999,0.630838,0.408861,392.47,242.40,0.9443,0.613240,0.504998,394.79,284.03,0.9220,0.616864,0.591721,466.29,193.07,0.9999,0.728578,0.402233,479.07,237.34,0.9811,0.748548,0.494453,476.88,280.97,0.9695,0.745121,0.585359,437.08,291.30,0.9998,0.682940,0.606866,418.05,291.67,0.9998,0.653207,0.607644,413.52,356.69,0.9970,0.646120,0.743110,415.43,417.43,0.9960,0.649107,0.869636,456.11,290.92,0.9998,0.712672,0.606088,462.35,357.94,0.9964,0.722429,0.745712,464.33,423.25,0.9958,0.725520,0.881768
1786616854.360100,1.355823,63,22.53,431.67,153.18,1.0000,0.674479,0.319122,435.03,194.67,0.9999,0.679729,0.405558,403.74,196.25,0.9999,0.630838,0.408860,392.47,242.40,0.9450,0.613240,0.505010,394.83,284.06,0.9229,0.616923,0.591784,466.32,193.08,0.9999,0.728620,0.402257,479.01,237.43,0.9812,0.748447,0.494645,476.94,281.17,0.9703,0.745212,0.585769,437.01,291.29,0.9998,0.682835,0.606862,418.01,291.67,0.9998,0.653135,0.607645,413.51,356.70,0.9970,0.646116,0.743122,415.44,417.47,0.9961,0.649132,0.869731,456.02,290.92,0.9998,0.712535,0.606079,462.26,357.98,0.9965,0.722284,0.745782,464.39,423.32,0.9959,0.725614,0.881920
