host_epoch,t_rel,frame_number,fps,nose_x,nose_y,nose_confidence,nose_x_norm,nose_y_norm,neck_x,neck_y,neck_confidence,neck_x_norm,neck_y_norm,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,right_shoulder_x_norm,right_shoulder_y_norm,right_elbow_x,right_elbow_y,right_elbow_confidence,right_elbow_x_norm,right_elbow_y_norm,right_wrist_x,right_wrist_y,right_wrist_confidence,right_wrist_x_norm,right_wrist_y_norm,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,left_shoulder_x_norm,left_shoulder_y_norm,left_elbow_x,left_elbow_y,left_elbow_confidence,left_elbow_x_norm,left_elbow_y_norm,left_wrist_x,left_wrist_y,left_wrist_confidence,left_wrist_x_norm,left_wrist_y_norm,mid_hip_x,mid_hip_y,mid_hip_confidence,mid_hip_x_norm,mid_hip_y_norm,right_hip_x,right_hip_y,right_hip_confidence,right_hip_x_norm,right_hip_y_norm,right_knee_x,right_knee_y,right_knee_confidence,right_knee_x_norm,right_knee_y_norm,right_ankle_x,right_ankle_y,right_ankle_confidence,right_ankle_x_norm,right_ankle_y_norm,left_hip_x,left_hip_y,left_hip_confidence,left_hip_x_norm,left_hip_y_norm,left_knee_x,left_knee_y,left_knee_confidence,left_knee_x_norm,left_knee_y_norm,left_ankle_x,left_ankle_y,left_ankle_confidence,left_ankle_x_norm,left_ankle_y_norm
1786615901.523983,0.360782,28,0.00,464.20,244.92,0.9998,0.725314,0.510240,493.33,256.71,0.9998,0.770830,0.534802,477.48,258.74,0.9998,0.746057,0.539042,447.11,290.98,0.7692,0.698613,0.606213,412.44,310.05,0.8889,0.644443,0.645935,509.19,254.67,1.0000,0.795603,0.530562,487.80,300.63,0.9823,0.762190,0.626303,465.13,338.52,0.9876,0.726766,0.705260,508.20,345.32,0.9994,0.794069,0.719415,497.45,340.58,0.9994,0.777260,0.709533,433.76,352.53,0.7001,0.677746,0.734440,417.19,421.62,0.5847,0.651858,0.878378,518.96,350.06,0.9997,0.810877,0.729296,448.58,361.54,0.9708,0.700901,0.753213,428.06,434.72,0.9742,0.668842,0.905671
1786615901.557676,0.394475,29,0.00,464.20,244.94,0.9998,0.725313,0.510289,493.35,256.75,0.9999,0.770858,0.534906,477.48,258.91,0.9999,0.746058,0.539395,446.99,290.98,0.7680,0.698424,0.606200,412.41,310.06,0.8876,0.644393,0.645965,509.22,254.60,1.0000,0.795657,0.530417,487.95,300.62,0.9817,0.762423,0.626283,465.13,338.44,0.9872,0.726765,0.705081,508.25,345.29,0.9993,0.794146,0.719351,497.49,340.55,0.9993,0.777322,0.709490,433.32,352.44,0.7080,0.677061,0.734241,417.11,421.62,0.5879,0.651727,0.878383,519.02,350.02,0.9997,0.810969,0.729213,448.56,360.94,0.9693,0.700876,0.751948,428.16,434.42,0.9726,0.669007,0.905036
1786615901.588853,0.425652,30,0.00,464.17,244.95,0.9998,0.725266,0.510316,493.74,256.77,0.9999,0.771471,0.534944,478.26,258.92,0.9999,0.747289,0.539427,447.05,290.95,0.7664,0.698514,0.606137,412.46,310.14,0.8853,0.644466,0.646117,509.22,254.62,1.0000,0.795653,0.530461,488.06,300.72,0.9811,0.762598,0.626495,465.14,338.44,0.9869,0.726779,0.705090,508.54,345.40,0.9993,0.794587,0.719576,497.99,340.67,0.9993,0.778106,0.709728,433.58,352.48,0.7076,0.677464,0.734331,417.11,421.64,0.5869,0.651731,0.878412,519.08,350.12,0.9997,0.811068,0.729423,448.28,360.87,0.9685,0.700431,0.751809,428.17,434.64,0.9724,0.669009,0.905499
1786615901.623679,0.460478,31,0.00,464.23,244.89,0.9998,0.725363,0.510195,493.63,256.68,0.9999,0.771299,0.534745,478.26,258.93,0.9999,0.747282,0.539433,447.08,290.94,0.7674,0.698569,0.606129,412.57,310.36,0.8850,0.644645,0.646586,509.00,254.43,1.0000,0.795316,0.530056,488.12,300.57,0.9800,0.762691,0.626191,465.18,338.19,0.9860,0.726841,0.704563,508.58,344.81,0.9993,0.794661,0.718360,498.07,340.29,0.9993,0.778237,0.708946,433.54,352.93,0.7104,0.677406,0.735276,417.09,421.92,0.5842,0.651696,0.879001,519.09,349.33,0.9997,0.811085,0.727774,448.21,360.93,0.9668,0.700323,0.751946,428.21,434.64,0.9705,0.669085,0.905503
1786615901.656226,0.493025,32,29.51,464.21,244.95,0.9998,0.725322,0.510304,493.66,256.85,0.9999,0.771345,0.535107,478.26,259.21,0.9999,0.747282,0.540020,447.10,291.04,0.7665,0.698588,0.606333,412.30,310.49,0.8828,0.644220,0.646858,509.06,254.49,1.0000,0.795408,0.530193,488.23,300.70,0.9789,0.762858,0.626453,465.32,338.23,0.9848,0.727055,0.704646,508.69,345.12,0.9993,0.794830,0.719005,498.28,340.47,0.9993,0.778561,0.709309,434.07,353.20,0.7082,0.678227,0.735829,417.10,421.91,0.5806,0.651720,0.878979,519.10,349.78,0.9997,0.811099,0.728701,448.14,361.68,0.9657,0.700217,0.753492,428.12,434.75,0.9696,0.668945,0.905722
1786615901.699091,0.535890,33,29.51,464.15,244.55,0.9998,0.725232,0.509480,493.52,256.86,0.9999,0.771122,0.535117,477.97,259.21,0.9999,0.746826,0.540015,447.11,291.03,0.7670,0.698617,0.606323,412.43,310.49,0.8825,0.644422,0.646859,509.07,254.51,1.0000,0.795417,0.530219,488.30,300.58,0.9785,0.762966,0.626200,465.31,338.14,0.9846,0.727050,0.704466,508.83,345.05,0.9992,0.795048,0.718849,498.29,340.32,0.9992,0.778575,0.709007,434.07,353.20,0.7139,0.678228,0.735837,416.75,421.90,0.5815,0.651168,0.878954,519.37,349.77,0.9997,0.811521,0.728691,448.34,361.67,0.9643,0.700539,0.753478,428.13,434.75,0.9679,0.668946,0.905725
1786615901.730347,0.567146,34,29.51,464.12,244.35,0.9998,0.725184,0.509054,493.46,256.89,0.9999,0.771025,0.535189,477.88,259.16,0.9999,0.746695,0.539912,447.20,290.86,0.7655,0.698746,0.605959,412.68,310.46,0.8819,0.644817,0.646782,509.03,254.62,1.0000,0.795355,0.530466,488.32,300.53,0.9779,0.763005,0.626098,465.39,338.06,0.9842,0.727173,0.704283,508.74,344.98,0.9993,0.794913,0.718708,498.20,340.20,0.9993,0.778435,0.708759,433.91,353.16,0.7182,0.677982,0.735753,416.72,422.08,0.5832,0.651124,0.879341,519.29,349.76,0.9997,0.811390,0.728657,448.24,361.64,0.9631,0.700379,0.753410,428.17,434.78,0.9672,0.669016,0.905798
1786615901.761571,0.598371,35,29.51,464.05,244.29,0.9998,0.725076,0.508931,493.44,256.84,0.9999,0.770997,0.535079,477.81,259.15,0.9999,0.746581,0.539904,447.14,290.87,0.7671,0.698657,0.605989,412.62,310.36,0.8826,0.644713,0.646581,509.06,254.52,1.0000,0.795413,0.530255,488.26,300.57,0.9776,0.762904,0.626181,465.37,338.05,0.9842,0.727148,0.704273,508.76,344.94,0.9993,0.794944,0.718623,498.20,340.13,0.9993,0.778444,0.708605,433.89,352.96,0.7250,0.677945,0.735325,416.69,422.02,0.5895,0.651073,0.879205,519.32,349.75,0.9997,0.811444,0.728640,448.68,361.96,0.9637,0.701061,0.754089,428.36,434.81,0.9677,0.669315,0.905848
1786615901.792294,0.629093,36,29.51,463.97,243.51,0.9998,0.724960,0.507313,493.41,256.84,0.9999,0.770952,0.535093,477.76,259.14,0.9999,0.746495,0.539871,447.14,290.87,0.7658,0.698662,0.605987,412.72,310.36,0.8813,0.644874,0.646578,509.06,254.55,1.0000,0.795409,0.530315,488.37,300.64,0.9766,0.763079,0.626343,465.37,338.00,0.9836,0.727145,0.704157,508.75,345.00,0.9993,0.794917,0.718748,498.21,340.13,0.9993,0.778458,0.708600,433.63,352.95,0.7262,0.677553,0.735319,416.69,422.00,0.5910,0.651081,0.879176,519.28,349.87,0.9997,0.811376,0.728896,447.99,361.65,0.9634,0.699986,0.753432,428.39,434.77,0.9678,0.669352,0.905768
1786615901.838075,0.674874,37,29.51,463.79,242.65,0.9998,0.724674,0.505513,493.25,256.61,0.9999,0.770700,0.534609,477.04,258.93,0.9999,0.745375,0.539440,447.71,290.90,0.7675,0.699549,0.606046,412.82,310.34,0.8834,0.645032,0.646532,509.46,254.29,1.0000,0.796025,0.529777,490.68,300.26,0.9765,0.766692,0.625549,465.60,337.99,0.9839,0.727495,0.704155,508.66,344.94,0.9993,0.794778,0.718616,497.95,340.01,0.9993,0.778050,0.708365,433.07,352.84,0.7343,0.676672,0.735082,416.35,422.13,0.5973,0.650546,0.879437,519.36,349.86,0.9997,0.811507,0.728867,447.93,361.44,0.9629,0.699892,0.753009,428.38,434.66,0.9671,0.669351,0.905552
1786615901.853082,0.689881,38,29.51,463.71,241.73,0.9998,0.724550,0.503607,493.25,256.72,0.9999,0.770704,0.534830,476.98,258.89,0.9999,0.745276,0.539358,447.70,290.90,0.7677,0.699525,0.606049,412.82,310.26,0.8834,0.645033,0.646377,509.52,254.54,1.0000,0.796131,0.530302,490.57,301.23,0.9760,0.766520,0.627555,465.50,338.07,0.9838,0.727342,0.704313,508.67,344.97,0.9993,0.794796,0.718686,497.96,340.04,0.9993,0.778060,0.708407,433.04,352.66,0.7376,0.676621,0.734703,416.35,422.03,0.6018,0.650549,0.879227,519.38,349.90,0.9997,0.811531,0.728966,447.96,361.67,0.9627,0.699931,0.753488,428.40,434.51,0.9670,0.669368,0.905220
1786615901.899981,0.736780,39,29.51,463.72,239.85,0.9998,0.724555,0.499684,493.13,256.50,0.9999,0.770520,0.534367,476.61,259.22,0.9999,0.744706,0.540041,447.63,291.23,0.7721,0.699420,0.606723,412.93,310.26,0.8869,0.645203,0.646373,509.65,253.77,1.0000,0.796334,0.528693,492.29,300.74,0.9759,0.769198,0.626546,465.54,338.05,0.9838,0.727402,0.704274,508.39,345.04,0.9993,0.794353,0.718833,497.39,340.21,0.9993,0.777175,0.708761,432.75,352.79,0.7422,0.676180,0.734983,416.38,422.33,0.6037,0.650598,0.879849,519.38,349.87,0.9997,0.811531,0.728904,447.53,361.55,0.9616,0.699262,0.753229,428.38,434.50,0.9654,0.669339,0.905215
1786615901.922085,0.758884,40,29.51,464.73,237.71,0.9998,0.726139,0.495222,493.13,256.31,0.9999,0.770519,0.533985,476.60,259.24,0.9999,0.744681,0.540090,447.64,291.37,0.7788,0.699430,0.607015,412.91,310.32,0.8902,0.645175,0.646509,509.67,253.38,1.0000,0.796356,0.527880,491.98,300.72,0.9758,0.768726,0.626503,465.64,338.00,0.9834,0.727558,0.704168,508.36,345.06,0.9993,0.794309,0.718876,497.41,340.25,0.9993,0.777196,0.708853,432.93,352.77,0.7426,0.676458,0.734943,416.40,422.26,0.6014,0.650619,0.879703,519.31,349.87,0.9997,0.811423,0.728899,447.44,361.29,0.9593,0.699128,0.752678,428.41,434.42,0.9633,0.669384,0.905032
1786615901.961643,0.798442,41,29.51,467.06,235.60,0.9999,0.729777,0.490825,493.27,255.90,0.9999,0.770731,0.533129,476.97,259.43,0.9999,0.745265,0.540472,447.72,291.46,0.7834,0.699561,0.607213,412.91,310.43,0.8941,0.645175,0.646735,509.57,252.38,1.0000,0.796197,0.525787,492.26,300.05,0.9765,0.769149,0.625106,465.83,337.97,0.9834,0.727858,0.704113,508.72,345.16,0.9993,0.794870,0.719093,498.14,340.46,0.9993,0.778348,0.709294,433.52,352.68,0.7355,0.677377,0.734758,416.81,422.19,0.5934,0.651262,0.879568,519.29,349.87,0.9997,0.811392,0.728892,446.67,360.74,0.9565,0.697918,0.751546,428.39,434.45,0.9613,0.669366,0.905112
1786615901.992031,0.828830,42,29.51,469.25,233.98,0.9999,0.733210,0.487453,493.39,255.81,0.9999,0.770914,0.532930,477.28,259.62,0.9999,0.745754,0.540868,447.78,291.53,0.7872,0.699660,0.607364,413.00,310.70,0.8973,0.645320,0.647288,509.49,252.00,1.0000,0.796074,0.524993,491.78,299.42,0.9771,0.768408,0.623801,465.85,337.36,0.9832,0.727885,0.702838,508.82,345.42,0.9993,0.795027,0.719625,498.42,340.96,0.9993,0.778785,0.710333,433.53,352.99,0.7310,0.677389,0.735394,416.82,422.39,0.5883,0.651276,0.879983,519.21,349.88,0.9996,0.811270,0.728917,446.41,360.66,0.9520,0.697510,0.751382,428.39,434.50,0.9587,0.669367,0.905215
1786615902.024369,0.861168,43,29.51,471.45,233.03,0.9999,0.736644,0.485480,493.59,255.80,0.9999,0.771241,0.532918,477.82,259.58,0.9999,0.746600,0.540785,448.22,291.56,0.7878,0.700338,0.607417,412.99,310.95,0.8978,0.645298,0.647813,509.36,252.02,1.0000,0.795883,0.525050,491.12,299.46,0.9773,0.767369,0.623874,465.84,337.30,0.9827,0.727871,0.702705,508.74,345.26,0.9992,0.794907,0.719283,498.48,340.69,0.9992,0.778871,0.709773,434.29,352.99,0.7202,0.678583,0.735389,416.80,422.38,0.5754,0.651250,0.879966,519.00,349.82,0.9996,0.810943,0.728793,446.54,361.42,0.9451,0.697717,0.752948,428.12,434.65,0.9532,0.668930,0.905529
1786615902.054432,0.891231,44,29.51,472.60,232.49,0.9999,0.738445,0.484357,493.68,255.83,0.9999,0.771368,0.532971,477.99,259.69,0.9999,0.746860,0.541011,448.22,291.83,0.7928,0.700350,0.607975,412.79,311.15,0.9000,0.644987,0.648223,509.36,251.97,1.0000,0.795875,0.524931,490.88,299.48,0.9777,0.766998,0.623925,465.84,337.38,0.9822,0.727879,0.702869,508.73,345.20,0.9992,0.794888,0.719167,498.56,340.70,0.9992,0.779001,0.709787,434.38,352.98,0.7114,0.678714,0.735384,417.13,422.75,0.5650,0.651759,0.880723,518.90,349.70,0.9996,0.810774,0.728547,446.24,361.09,0.9426,0.697244,0.752273,427.86,434.95,0.9514,0.668533,0.906151
1786615902.100394,0.937193,45,29.51,473.82,232.04,0.9999,0.740337,0.483422,493.87,255.75,0.9999,0.771677,0.532810,478.43,259.50,0.9999,0.747545,0.540627,448.95,291.83,0.7939,0.701483,0.607973,413.04,311.16,0.9008,0.645379,0.648260,509.32,252.00,1.0000,0.795809,0.524993,490.31,299.69,0.9777,0.766117,0.624357,465.84,337.38,0.9811,0.727874,0.702877,508.28,345.00,0.9992,0.794188,0.718757,498.56,340.45,0.9992,0.779003,0.709280,434.77,352.89,0.6982,0.679331,0.735180,417.24,422.93,0.5542,0.651933,0.881109,518.00,349.55,0.9996,0.809374,0.728233,445.78,360.91,0.9389,0.696533,0.751898,427.58,435.06,0.9488,0.668086,0.906378
1786615902.131061,0.967860,46,29.51,474.65,232.07,0.9999,0.741636,0.483481,493.97,255.95,0.9999,0.771836,0.533228,478.46,259.54,0.9999,0.747590,0.540698,449.38,292.05,0.7948,0.702160,0.608432,413.29,311.11,0.9022,0.645773,0.648146,509.49,252.36,1.0000,0.796081,0.525757,489.91,300.31,0.9776,0.765487,0.625655,465.86,337.49,0.9806,0.727911,0.703108,508.29,345.16,0.9992,0.794206,0.719076,498.55,340.65,0.9992,0.778990,0.709695,434.77,351.85,0.6927,0.679321,0.733016,417.24,422.93,0.5498,0.651937,0.881094,518.03,349.66,0.9996,0.809422,0.728458,445.95,360.90,0.9361,0.696794,0.751873,427.28,434.88,0.9469,0.667622,0.905995
1786615902.162469,0.999268,47,29.53,475.37,231.71,0.9999,0.742764,0.482721,494.04,255.91,0.9999,0.771938,0.533140,478.45,259.54,0.9999,0.747584,0.540717,449.40,292.14,0.7992,0.702181,0.608615,413.30,311.12,0.9046,0.645781,0.648157,509.63,252.27,1.0000,0.796292,0.525562,489.90,300.15,0.9777,0.765467,0.625307,465.93,337.25,0.9801,0.728019,0.702611,508.29,345.12,0.9992,0.794202,0.718996,498.55,340.65,0.9992,0.778987,0.709692,434.89,351.89,0.6879,0.679511,0.733114,417.23,423.01,0.5426,0.651924,0.881264,518.03,349.58,0.9996,0.809417,0.728300,446.08,360.87,0.9329,0.697005,0.751811,427.34,435.06,0.9443,0.667714,0.906371
1786615902.191997,1.028796,48,29.53,475.33,231.85,0.9999,0.742696,0.483014,494.04,256.01,0.9999,0.771933,0.533357,478.45,259.77,0.9999,0.747575,0.541197,449.50,292.24,0.8005,0.702339,0.608832,413.30,311.10,0.9058,0.645781,0.648127,509.63,252.25,1.0000,0.796290,0.525518,489.89,300.14,0.9779,0.765457,0.625295,466.15,337.34,0.9799,0.728366,0.702798,508.20,345.12,0.9992,0.794060,0.719002,498.45,340.67,0.9992,0.778822,0.709720,434.88,351.73,0.6894,0.679499,0.732765,417.20,422.88,0.5423,0.651881,0.881008,517.95,349.58,0.9996,0.809298,0.728284,446.47,361.00,0.9316,0.697608,0.752093,427.45,435.05,0.9428,0.667884,0.906355
1786615902.225676,1.062475,49,29.53,475.19,231.98,0.9999,0.742487,0.483291,494.02,255.92,0.9999,0.771905,0.533162,478.53,259.78,0.9999,0.747709,0.541200,449.51,292.29,0.8034,0.702353,0.608932,413.25,311.10,0.9073,0.645699,0.648129,509.50,252.06,1.0000,0.796101,0.525124,489.39,299.94,0.9774,0.764671,0.624882,466.16,337.37,0.9788,0.728371,0.702844,508.02,345.06,0.9992,0.793788,0.718878,498.36,340.60,0.9992,0.778686,0.709584,434.87,351.56,0.6822,0.679491,0.732418,417.28,422.83,0.5349,0.652000,0.880906,517.69,349.52,0.9996,0.808890,0.728172,446.48,361.21,0.9301,0.697621,0.752517,427.26,435.14,0.9415,0.667596,0.906533
1786615902.262382,1.099181,50,29.53,475.05,232.12,0.9999,0.742269,0.483590,494.03,255.90,0.9999,0.771918,0.533134,478.55,259.87,0.9999,0.747734,0.541388,449.50,292.82,0.8053,0.702351,0.610041,413.13,311.09,0.9086,0.645522,0.648111,509.50,251.94,1.0000,0.796101,0.524880,489.13,299.91,0.9774,0.764271,0.624808,466.14,337.37,0.9783,0.728351,0.702853,508.22,345.22,0.9992,0.794100,0.719211,498.57,340.93,0.9992,0.779022,0.710261,434.86,351.39,0.6713,0.679474,0.732059,417.47,422.85,0.5257,0.652298,0.880937,517.87,349.52,0.9996,0.809178,0.728160,446.02,360.27,0.9295,0.696902,0.750567,426.83,435.14,0.9409,0.666917,0.906541
1786615902.303426,1.140225,51,29.53,474.97,232.17,0.9999,0.742144,0.483688,494.02,255.86,0.9999,0.771901,0.533047,478.58,259.91,0.9999,0.747774,0.541476,449.01,292.82,0.8087,0.701575,0.610032,413.14,311.09,0.9114,0.645533,0.648108,509.46,251.82,1.0000,0.796028,0.524618,489.14,299.83,0.9782,0.764286,0.624653,466.08,337.04,0.9789,0.728246,0.702164,508.44,345.46,0.9992,0.794436,0.719707,498.98,341.26,0.9992,0.779659,0.710967,434.85,351.90,0.6664,0.679459,0.733135,417.41,422.97,0.5220,0.652200,0.881183,517.90,349.65,0.9996,0.809214,0.728447,446.01,360.23,0.9284,0.696896,0.750480,426.83,435.24,0.9405,0.666925,0.906741
