host_epoch,t_rel,frame_number,fps,nose_x,nose_y,nose_confidence,nose_x_norm,nose_y_norm,neck_x,neck_y,neck_confidence,neck_x_norm,neck_y_norm,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,right_shoulder_x_norm,right_shoulder_y_norm,right_elbow_x,right_elbow_y,right_elbow_confidence,right_elbow_x_norm,right_elbow_y_norm,right_wrist_x,right_wrist_y,right_wrist_confidence,right_wrist_x_norm,right_wrist_y_norm,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,left_shoulder_x_norm,left_shoulder_y_norm,left_elbow_x,left_elbow_y,left_elbow_confidence,left_elbow_x_norm,left_elbow_y_norm,left_wrist_x,left_wrist_y,left_wrist_confidence,left_wrist_x_norm,left_wrist_y_norm,mid_hip_x,mid_hip_y,mid_hip_confidence,mid_hip_x_norm,mid_hip_y_norm,right_hip_x,right_hip_y,right_hip_confidence,right_hip_x_norm,right_hip_y_norm,right_knee_x,right_knee_y,right_knee_confidence,right_knee_x_norm,right_knee_y_norm,right_ankle_x,right_ankle_y,right_ankle_confidence,right_ankle_x_norm,right_ankle_y_norm,left_hip_x,left_hip_y,left_hip_confidence,left_hip_x_norm,left_hip_y_norm,left_knee_x,left_knee_y,left_knee_confidence,left_knee_x_norm,left_knee_y_norm,left_ankle_x,left_ankle_y,left_ankle_confidence,left_ankle_x_norm,left_ankle_y_norm
1786616115.698640,0.489887,34,21.86,151.39,179.33,0.9997,0.236553,0.373601,171.91,206.26,0.9996,0.268604,0.429712,189.99,209.70,0.9996,0.296861,0.436877,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000,153.82,202.82,1.0000,0.240347,0.422546,137.49,248.11,0.9955,0.214822,0.516895,114.61,283.50,0.9838,0.179084,0.590617,165.02,289.07,0.9982,0.257848,0.602235,176.05,288.99,0.9982,0.275080,0.602054,164.34,343.68,0.6976,0.256775,0.715992,170.58,392.92,0.8653,0.266533,0.818575,153.99,289.16,0.9996,0.240617,0.602417,157.73,347.45,0.9587,0.246457,0.723848,161.20,407.48,0.9851,0.251876,0.848915
1786616115.699659,0.490906,35,21.86,150.58,179.28,0.9995,0.235286,0.373509,170.31,206.23,0.9995,0.266108,0.429648,188.59,209.67,0.9995,0.294678,0.436811,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000,152.03,202.79,1.0000,0.237539,0.422485,135.78,248.07,0.9956,0.212155,0.516814,111.43,282.29,0.9816,0.174115,0.588096,162.99,289.06,0.9980,0.254664,0.602218,172.94,288.99,0.9980,0.270215,0.602064,160.45,343.65,0.6917,0.250705,0.715945,162.13,394.36,0.8555,0.253323,0.821577,153.03,289.14,0.9995,0.239113,0.602371,154.94,346.44,0.9565,0.242091,0.721758,159.82,406.92,0.9822,0.249719,0.847755
1786616115.795081,0.586328,36,21.86,148.59,179.29,0.9994,0.232168,0.373525,168.00,206.01,0.9994,0.262496,0.429179,186.34,209.63,0.9994,0.291164,0.436736,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000,149.65,202.38,1.0000,0.233828,0.421623,134.30,247.51,0.9958,0.209840,0.515643,109.11,279.87,0.9816,0.170492,0.583070,160.11,289.50,0.9979,0.250171,0.603131,170.19,289.60,0.9979,0.265922,0.603334,155.68,343.72,0.6904,0.243254,0.716075,158.58,397.08,0.8500,0.247785,0.827250,150.03,289.41,0.9995,0.234420,0.602928,149.95,345.85,0.9559,0.234297,0.720514,156.50,406.52,0.9804,0.244524,0.846912
1786616115.803052,0.594299,38,21.86,143.73,179.28,0.9994,0.224580,0.373502,163.56,205.34,0.9994,0.255567,0.427792,179.93,208.93,0.9994,0.281144,0.435270,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000,147.19,201.75,1.0000,0.229990,0.420314,132.40,246.99,0.9961,0.206875,0.514566,107.24,279.13,0.9824,0.167560,0.581515,156.76,289.35,0.9979,0.244930,0.602814,166.20,289.51,0.9979,0.259691,0.603143,152.59,343.66,0.7065,0.238414,0.715965,150.41,398.65,0.8567,0.235015,0.830520,147.31,289.19,0.9995,0.230170,0.602485,147.65,345.03,0.9573,0.230710,0.718808,151.24,405.77,0.9805,0.236308,0.845350
1786616115.832803,0.624051,39,21.86,141.91,179.25,0.9994,0.221741,0.373446,161.19,205.21,0.9994,0.251866,0.427526,177.83,208.80,0.9994,0.277865,0.434996,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000,144.55,201.63,1.0000,0.225867,0.420057,130.69,246.88,0.9963,0.204199,0.514341,105.92,279.20,0.9828,0.165499,0.581666,153.62,289.61,0.9980,0.240026,0.603352,162.45,289.77,0.9980,0.253827,0.603685,141.51,343.15,0.7165,0.221111,0.714888,134.24,398.36,0.8613,0.209756,0.829917,144.78,289.45,0.9995,0.226226,0.603019,145.12,344.45,0.9578,0.226753,0.717596,152.10,404.20,0.9797,0.237651,0.842082
1786616115.871619,0.662866,40,21.86,139.17,179.24,0.9994,0.217447,0.373422,159.14,205.23,0.9993,0.248663,0.427555,175.27,208.79,0.9993,0.273865,0.434987,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000,143.02,201.66,1.0000,0.223462,0.420122,129.55,246.88,0.9965,0.202414,0.514331,106.12,279.10,0.9831,0.165811,0.581456,151.27,290.74,0.9981,0.236361,0.605716,159.34,290.93,0.9981,0.248962,0.606110,136.83,343.12,0.7289,0.213792,0.714833,119.16,397.16,0.8682,0.186191,0.827415,143.21,290.55,0.9995,0.223760,0.605321,146.05,344.46,0.9593,0.228211,0.717628,152.42,403.61,0.9794,0.238160,0.840861
1786616115.905930,0.697177,41,21.86,135.93,179.23,0.9994,0.212394,0.373397,156.03,205.10,0.9993,0.243794,0.427290,171.30,208.43,0.9993,0.267653,0.434234,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000,140.76,201.77,1.0000,0.219935,0.420346,128.83,246.91,0.9966,0.201291,0.514402,105.79,279.37,0.9835,0.165301,0.582026,148.15,292.33,0.9982,0.231482,0.609012,155.79,292.34,0.9982,0.243429,0.609032,133.31,343.45,0.7476,0.208290,0.715529,107.26,396.30,0.8779,0.167597,0.825622,140.50,292.32,0.9995,0.219534,0.608991,144.17,344.66,0.9616,0.225266,0.718046,153.08,403.65,0.9802,0.239186,0.840944
1786616115.941017,0.732264,42,21.86,133.95,179.09,0.9994,0.209292,0.373114,152.74,204.69,0.9992,0.238654,0.426443,166.23,207.56,0.9992,0.259730,0.432415,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000,139.25,201.83,1.0000,0.217577,0.420472,129.04,247.02,0.9967,0.201623,0.514633,107.95,279.58,0.9839,0.168677,0.582452,145.26,292.97,0.9983,0.226976,0.610347,152.07,292.87,0.9983,0.237615,0.610136,131.13,344.06,0.7651,0.204892,0.716793,101.39,395.76,0.8872,0.158426,0.824505,138.46,293.07,0.9995,0.216338,0.610557,141.78,345.05,0.9639,0.221529,0.718864,154.41,403.73,0.9811,0.241272,0.841095
1786616115.968230,0.759477,43,21.86,131.13,178.92,0.9994,0.204898,0.372756,150.31,204.56,0.9992,0.234858,0.426173,161.72,207.08,0.9992,0.252685,0.431418,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000,138.90,202.05,1.0000,0.217030,0.420928,128.80,247.94,0.9965,0.201250,0.516534,108.82,280.66,0.9842,0.170026,0.584715,142.43,293.61,0.9984,0.222546,0.611681,148.05,293.54,0.9984,0.231330,0.611546,128.37,343.99,0.7783,0.200575,0.716648,97.40,395.09,0.8948,0.152189,0.823106,136.81,293.67,0.9995,0.213762,0.611817,140.28,345.62,0.9653,0.219182,0.720040,151.03,402.97,0.9818,0.235990,0.839512
1786616115.997766,0.789013,44,21.86,127.99,178.55,0.9995,0.199991,0.371984,146.59,204.40,0.9992,0.229046,0.425834,155.81,206.24,0.9992,0.243450,0.429671,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000,137.37,202.56,1.0000,0.214642,0.421996,128.40,249.00,0.9964,0.200628,0.518751,110.00,282.78,0.9844,0.171882,0.589132,139.79,293.45,0.9985,0.218419,0.611345,143.98,293.41,0.9985,0.224969,0.611265,125.61,343.79,0.7928,0.196265,0.716224,94.33,394.52,0.9031,0.147395,0.821926,135.60,293.48,0.9995,0.211870,0.611426,141.80,345.59,0.9674,0.221564,0.719983,154.06,402.75,0.9830,0.240726,0.839072
1786616116.029546,0.820793,45,21.86,124.89,177.93,0.9995,0.195135,0.370690,143.73,204.53,0.9992,0.224584,0.426113,151.16,205.65,0.9992,0.236189,0.428447,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000,136.31,203.41,1.0000,0.212979,0.423780,128.54,249.92,0.9963,0.200843,0.520660,110.26,286.08,0.9849,0.172274,0.596001,136.30,292.94,0.9985,0.212967,0.610288,138.59,292.71,0.9985,0.216540,0.609819,121.95,343.43,0.8048,0.190543,0.715486,91.88,394.55,0.9100,0.143567,0.821977,134.01,293.16,0.9995,0.209394,0.610757,141.51,345.50,0.9695,0.221116,0.719784,156.41,402.82,0.9840,0.244387,0.839202
1786616116.068407,0.859654,46,21.86,121.14,177.55,0.9995,0.189277,0.369906,140.71,204.91,0.9992,0.219858,0.426889,145.16,205.71,0.9992,0.226808,0.428555,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000,136.26,204.11,1.0000,0.212908,0.425223,128.98,250.28,0.9962,0.201536,0.521415,112.48,288.33,0.9851,0.175748,0.600692,134.04,292.26,0.9986,0.209431,0.608885,132.36,291.48,0.9986,0.206813,0.607258,114.77,343.18,0.8169,0.179324,0.714960,93.77,394.56,0.9164,0.146508,0.821995,135.71,293.05,0.9995,0.212048,0.610512,142.56,346.65,0.9717,0.222753,0.722188,157.32,402.88,0.9851,0.245815,0.839329
1786616116.107930,0.899177,47,21.86,118.06,176.26,0.9996,0.184472,0.367208,137.59,205.33,0.9992,0.214983,0.427761,139.31,205.76,0.9992,0.217679,0.428675,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000,135.86,204.89,1.0000,0.212287,0.426846,128.92,250.25,0.9962,0.201442,0.521349,113.45,289.35,0.9855,0.177261,0.602805,130.34,291.92,0.9986,0.203664,0.608170,126.26,290.93,0.9986,0.197274,0.606102,110.87,343.50,0.8289,0.173236,0.715631,92.03,396.42,0.9225,0.143804,0.825879,134.43,292.91,0.9995,0.210054,0.610239,142.52,347.90,0.9737,0.222689,0.724786,158.43,403.19,0.9861,0.247552,0.839986
1786616116.136074,0.927321,48,21.86,115.58,174.88,0.9996,0.180594,0.364337,135.47,205.80,0.9993,0.211675,0.428746,134.99,205.80,0.9993,0.210921,0.428749,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000,135.95,205.80,1.0000,0.212429,0.428743,129.33,250.45,0.9962,0.202085,0.521766,115.26,289.30,0.9861,0.180101,0.602709,127.81,291.86,0.9987,0.199708,0.608047,123.29,290.92,0.9987,0.192643,0.606075,107.48,344.15,0.8407,0.167944,0.716977,90.92,398.31,0.9286,0.142067,0.829815,132.33,292.81,0.9995,0.206772,0.610019,142.37,348.37,0.9757,0.222460,0.725777,158.67,403.27,0.9872,0.247926,0.840156
1786616116.168553,0.959800,49,21.86,113.05,174.79,0.9996,0.176641,0.364146,133.02,206.21,0.9993,0.207845,0.429607,130.68,205.94,0.9993,0.204183,0.429038,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000,135.36,206.48,1.0000,0.211507,0.430176,129.60,250.40,0.9963,0.202506,0.521659,116.82,289.38,0.9870,0.182526,0.602884,123.85,291.93,0.9987,0.193514,0.608191,117.58,291.00,0.9987,0.183720,0.606258,103.20,345.25,0.8513,0.161250,0.719270,87.97,400.69,0.9340,0.137455,0.834772,130.12,292.86,0.9995,0.203309,0.610124,141.77,348.65,0.9776,0.221519,0.726347,158.67,403.35,0.9881,0.247929,0.840312
1786616116.217557,1.008804,50,23.25,109.88,174.75,0.9997,0.171688,0.364069,129.16,206.34,0.9993,0.201806,0.429885,123.65,206.32,0.9993,0.193209,0.429832,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000,134.66,206.37,1.0000,0.210402,0.429937,129.86,248.69,0.9965,0.202910,0.518094,118.62,288.95,0.9879,0.185340,0.601970,120.92,290.53,0.9988,0.188940,0.605276,113.47,289.61,0.9988,0.177291,0.603359,101.02,345.03,0.8632,0.157852,0.718807,86.19,401.69,0.9396,0.134677,0.836846,128.38,291.45,0.9995,0.200589,0.607193,139.26,347.73,0.9796,0.217587,0.724438,158.66,403.21,0.9891,0.247901,0.840020
1786616116.241488,1.032735,51,23.25,108.25,174.57,0.9997,0.169145,0.363684,125.75,206.39,0.9993,0.196492,0.429977,116.81,206.70,0.9993,0.182522,0.430632,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000,134.70,206.07,1.0000,0.210461,0.429323,130.20,246.60,0.9966,0.203432,0.513760,121.35,286.51,0.9887,0.189605,0.596891,118.11,290.25,0.9988,0.184550,0.604693,109.34,289.48,0.9988,0.170840,0.603073,99.57,344.98,0.8718,0.155583,0.718704,85.59,402.13,0.9439,0.133739,0.837775,126.89,291.03,0.9994,0.198260,0.606312,136.04,347.06,0.9810,0.212567,0.723051,158.43,402.76,0.9897,0.247554,0.839074
1786616116.281255,1.072502,52,23.25,106.50,174.54,0.9997,0.166411,0.363626,123.30,206.08,0.9993,0.192657,0.429324,112.03,207.14,0.9993,0.175044,0.431551,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000,134.57,205.01,1.0000,0.210270,0.427096,132.01,243.98,0.9968,0.206265,0.508301,122.98,284.22,0.9893,0.192162,0.592125,115.41,290.15,0.9989,0.180326,0.604489,106.34,289.46,0.9989,0.166159,0.603042,97.81,345.22,0.8803,0.152833,0.719202,85.19,402.45,0.9482,0.133104,0.838446,124.48,290.85,0.9994,0.194493,0.605937,131.32,346.50,0.9823,0.205195,0.721870,158.03,400.96,0.9903,0.246915,0.835342
1786616116.304097,1.095344,53,23.25,104.54,174.39,0.9997,0.163340,0.363310,120.34,205.56,0.9993,0.188038,0.428248,106.58,207.45,0.9993,0.166531,0.432184,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000,134.11,203.67,1.0000,0.209546,0.424312,132.93,242.21,0.9968,0.207698,0.504610,123.67,282.66,0.9898,0.193235,0.588867,112.85,289.78,0.9989,0.176325,0.603712,103.12,289.29,0.9989,0.161119,0.602697,96.86,345.68,0.8894,0.151338,0.720160,86.04,402.51,0.9524,0.134432,0.838565,122.58,290.27,0.9994,0.191531,0.604727,127.64,346.46,0.9835,0.199434,0.721796,157.73,399.92,0.9907,0.246455,0.833174
1786616116.332517,1.123765,54,23.25,102.61,173.93,0.9998,0.160332,0.362361,116.67,204.96,0.9993,0.182295,0.427001,100.92,207.54,0.9993,0.157690,0.432383,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000,132.42,202.38,1.0000,0.206899,0.421620,133.32,240.31,0.9968,0.208320,0.500646,124.86,280.14,0.9899,0.195095,0.583617,111.54,288.84,0.9990,0.174282,0.601760,100.95,288.93,0.9990,0.157736,0.601934,95.97,345.90,0.8977,0.149952,0.720632,87.12,402.33,0.9562,0.136128,0.838181,122.13,288.76,0.9994,0.190828,0.601586,124.59,346.46,0.9846,0.194679,0.721797,157.05,397.91,0.9909,0.245392,0.828985
1786616116.370672,1.161919,55,23.25,101.12,173.12,0.9998,0.157995,0.360671,113.30,204.57,0.9993,0.177035,0.426184,95.82,207.55,0.9993,0.149712,0.432386,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000,130.79,201.59,1.0000,0.204359,0.419982,133.81,238.77,0.9968,0.209078,0.497431,127.12,276.33,0.9897,0.198627,0.575696,110.68,285.75,0.9991,0.172940,0.595306,100.13,286.87,0.9991,0.156446,0.597644,94.74,345.36,0.9043,0.148027,0.719507,87.60,402.13,0.9593,0.136871,0.837761,121.24,284.62,0.9995,0.189434,0.592968,119.42,345.32,0.9856,0.186599,0.719418,153.70,395.58,0.9912,0.240163,0.824127
1786616116.396890,1.188137,56,23.25,100.09,172.71,0.9998,0.156396,0.359806,109.97,204.48,0.9994,0.171822,0.425990,90.20,207.89,0.9994,0.140937,0.433112,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000,129.73,201.06,1.0000,0.202708,0.418869,135.64,236.68,0.9967,0.211935,0.493091,128.57,273.43,0.9893,0.200886,0.569653,108.19,284.81,0.9991,0.169048,0.593363,96.03,286.12,0.9991,0.150042,0.596090,92.60,345.27,0.9109,0.144686,0.719310,86.89,402.04,0.9626,0.135771,0.837580,120.35,283.51,0.9995,0.188054,0.590637,115.88,344.80,0.9866,0.181063,0.718343,150.66,393.13,0.9917,0.235402,0.819020
1786616116.428031,1.219278,57,23.25,98.88,172.40,0.9998,0.154503,0.359158,106.61,204.89,0.9994,0.166583,0.426860,85.45,208.89,0.9994,0.133516,0.435192,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000,127.78,200.89,1.0000,0.199650,0.418529,136.78,235.88,0.9967,0.213713,0.491412,129.63,270.18,0.9890,0.202550,0.562883,107.02,284.63,0.9992,0.167224,0.592982,94.51,286.10,0.9992,0.147670,0.596049,91.12,345.08,0.9147,0.142377,0.718925,86.59,401.95,0.9651,0.135300,0.837389,119.54,283.16,0.9995,0.186778,0.589915,111.02,343.20,0.9875,0.173469,0.715007,145.80,390.46,0.9920,0.227814,0.813466
1786616116.470100,1.261347,58,23.25,98.48,172.50,0.9998,0.153878,0.359371,104.33,205.75,0.9995,0.163012,0.428640,81.68,210.56,0.9995,0.127625,0.438671,0.00,0.00,0.0000,0.000000,0.000000,0.00,0.00,0.0000,0.000000,0.000000,126.98,200.93,1.0000,0.198399,0.418608,138.19,234.96,0.9967,0.215926,0.489493,131.83,268.04,0.9892,0.205987,0.558418,105.58,284.56,0.9993,0.164963,0.592839,92.09,286.26,0.9993,0.143884,0.596381,89.69,345.06,0.9215,0.140143,0.718865,86.71,401.86,0.9681,0.135492,0.837203,119.07,282.86,0.9996,0.186042,0.589296,112.28,342.03,0.9886,0.175433,0.712554,144.13,390.24,0.9926,0.225199,0.813008
