host_epoch,t_rel,frame_number,fps,head_x,head_y,head_confidence,head_x_norm,head_y_norm,feet_x,feet_y,feet_confidence,feet_x_norm,feet_y_norm
1786703342.951082,5.535964,185,28.34,281.39,70.46,1.0000,0.439675,0.146796,292.41,333.21,0.9830,0.456898,0.694179
1786703342.978120,5.563001,186,28.34,281.39,70.49,1.0000,0.439677,0.146856,292.42,333.17,0.9831,0.456901,0.694107
1786703342.999329,5.584210,187,28.34,281.39,70.49,1.0000,0.439678,0.146859,292.36,333.22,0.9830,0.456814,0.694202
1786703343.044136,5.629018,188,28.34,281.46,70.51,1.0000,0.439787,0.146902,292.39,333.08,0.9831,0.456863,0.693925
1786703343.062327,5.647209,189,28.67,281.46,70.52,1.0000,0.439783,0.146919,292.38,333.10,0.9831,0.456845,0.693963
1786703343.109748,5.694630,190,28.67,281.45,70.58,1.0000,0.439769,0.147041,292.36,333.23,0.9830,0.456808,0.694223
1786703343.125647,5.710528,191,28.67,281.46,70.61,1.0000,0.439787,0.147102,292.57,333.20,0.9832,0.457138,0.694160
1786703343.152383,5.737264,192,28.67,281.46,70.66,1.0000,0.439785,0.147214,292.57,333.20,0.9832,0.457137,0.694176
1786703343.205089,5.789970,193,28.67,281.53,70.66,1.0000,0.439888,0.147218,292.53,333.24,0.9833,0.457072,0.694248
1786703343.221122,5.806003,194,28.67,281.52,70.66,1.0000,0.439876,0.147210,292.45,333.38,0.9825,0.456948,0.694537
1786703343.269315,5.854196,195,28.67,281.53,70.63,1.0000,0.439889,0.147139,292.47,333.36,0.9823,0.456978,0.694496
1786703343.291853,5.876734,196,28.67,281.52,70.63,1.0000,0.439877,0.147141,292.50,333.31,0.9823,0.457038,0.694405
1786703343.332415,5.917296,197,28.67,281.53,70.59,1.0000,0.439889,0.147068,292.48,333.32,0.9825,0.457000,0.694426
1786703343.364036,5.948918,198,28.67,281.52,70.60,1.0000,0.439882,0.147091,292.47,333.32,0.9824,0.456990,0.694412
1786703343.395836,5.980718,199,28.67,281.53,70.60,1.0000,0.439894,0.147081,292.46,333.28,0.9823,0.456971,0.694339
1786703343.433582,6.018463,200,28.67,281.54,70.60,1.0000,0.439901,0.147090,292.47,333.29,0.9821,0.456991,0.694358
1786703343.470440,6.055321,201,28.67,281.54,70.65,1.0000,0.439900,0.147198,292.42,332.98,0.9820,0.456910,0.693709
1786703343.480942,6.065824,202,28.67,281.53,70.65,1.0000,0.439898,0.147197,292.41,332.99,0.9819,0.456883,0.693731
1786703343.527301,6.112183,203,28.67,281.72,70.70,1.0000,0.440195,0.147298,292.40,333.14,0.9814,0.456878,0.694047
1786703343.547255,6.132137,204,28.67,281.75,70.70,1.0000,0.440230,0.147296,292.45,333.11,0.9813,0.456956,0.693987
1786703343.591494,6.176375,205,28.97,281.90,70.71,1.0000,0.440463,0.147303,292.49,333.10,0.9813,0.457021,0.693956
1786703343.642775,6.227656,206,28.97,281.90,70.76,1.0000,0.440464,0.147426,292.50,333.21,0.9811,0.457024,0.694195
1786703343.670573,6.255455,207,28.97,282.05,70.76,1.0000,0.440708,0.147414,292.59,333.21,0.9809,0.457171,0.694190
1786703343.702146,6.287027,208,28.97,282.06,70.76,1.0000,0.440712,0.147418,292.68,333.13,0.9812,0.457308,0.694012
1786703343.733839,6.318721,209,28.97,282.07,70.76,1.0000,0.440728,0.147408,292.61,333.07,0.9812,0.457211,0.693887
1786703343.765334,6.350215,210,28.97,282.21,70.80,1.0000,0.440950,0.147492,292.59,333.18,0.9811,0.457177,0.694128
1786703343.805303,6.390184,211,28.97,282.16,70.78,1.0000,0.440879,0.147457,292.55,333.18,0.9811,0.457109,0.694129
1786703343.845665,6.430546,212,28.97,282.16,70.78,1.0000,0.440879,0.147458,292.49,333.28,0.9809,0.457016,0.694336
1786703343.878273,6.463155,213,28.97,282.18,70.81,1.0000,0.440902,0.147514,292.49,333.40,0.9807,0.457014,0.694576
1786703343.909590,6.494471,214,28.97,282.17,70.80,1.0000,0.440892,0.147504,292.55,333.26,0.9808,0.457113,0.694289
1786703343.925589,6.510470,215,28.97,282.18,70.76,1.0000,0.440900,0.147407,292.48,333.39,0.9804,0.457005,0.694568
1786703343.974228,6.559110,216,28.97,282.26,70.72,1.0000,0.441034,0.147339,292.41,333.39,0.9805,0.456898,0.694562
1786703343.993414,6.578295,217,28.97,282.26,70.76,1.0000,0.441026,0.147425,292.40,333.37,0.9806,0.456869,0.694515
1786703344.039190,6.624071,218,28.97,282.26,70.86,1.0000,0.441030,0.147616,292.37,333.45,0.9803,0.456821,0.694679
1786703344.085788,6.670669,219,28.97,282.34,70.82,1.0000,0.441155,0.147550,292.28,333.56,0.9800,0.456687,0.694914
1786703344.101907,6.686788,220,28.98,282.33,70.63,1.0000,0.441137,0.147147,292.26,333.53,0.9798,0.456653,0.694850
1786703344.123498,6.708379,221,28.98,282.33,70.63,1.0000,0.441139,0.147147,292.24,333.54,0.9796,0.456618,0.694879
1786703344.164100,6.748981,222,28.98,282.32,70.56,1.0000,0.441119,0.147006,292.24,333.48,0.9796,0.456621,0.694757
1786703344.222103,6.806985,223,28.98,282.20,70.57,1.0000,0.440939,0.147029,292.25,333.45,0.9796,0.456640,0.694678
1786703344.226765,6.811647,224,28.98,282.17,70.57,1.0000,0.440886,0.147016,292.29,333.23,0.9800,0.456703,0.694235
1786703344.277784,6.862665,225,28.98,282.17,70.60,1.0000,0.440886,0.147085,292.31,333.13,0.9802,0.456733,0.694029
1786703344.297054,6.881935,226,28.98,282.06,70.59,1.0000,0.440725,0.147060,292.27,333.16,0.9802,0.456679,0.694081
1786703344.346859,6.931740,227,28.98,282.17,70.42,1.0000,0.440893,0.146709,292.27,333.15,0.9802,0.456677,0.694061
1786703344.357359,6.942240,228,28.98,282.06,70.42,1.0000,0.440724,0.146711,292.26,333.07,0.9805,0.456661,0.693895
1786703344.405785,6.990666,229,28.98,282.06,70.40,1.0000,0.440715,0.146658,292.21,333.27,0.9805,0.456584,0.694306
1786703344.439941,7.024822,230,28.98,282.05,70.28,1.0000,0.440706,0.146417,292.22,333.23,0.9804,0.456590,0.694219
1786703344.473787,7.058668,231,28.98,282.01,70.37,1.0000,0.440638,0.146602,292.18,333.23,0.9804,0.456527,0.694229
1786703344.500027,7.084908,232,28.98,281.93,70.38,1.0000,0.440511,0.146626,292.17,333.24,0.9804,0.456522,0.694249
1786703344.531327,7.116208,233,28.98,281.80,70.38,1.0000,0.440311,0.146628,292.21,333.19,0.9807,0.456577,0.694151
1786703344.563405,7.148286,234,28.98,281.77,70.38,1.0000,0.440267,0.146632,292.24,333.12,0.9810,0.456620,0.694005
1786703344.610751,7.195632,235,29.14,281.74,70.38,1.0000,0.440226,0.146632,292.35,333.26,0.9810,0.456793,0.694282
1786703344.629429,7.214310,236,29.14,281.74,70.40,1.0000,0.440223,0.146660,292.39,333.29,0.9809,0.456858,0.694360
1786703344.658895,7.243776,237,29.14,281.73,70.41,1.0000,0.440210,0.146694,292.47,333.07,0.9812,0.456986,0.693893
1786703344.693498,7.278380,238,29.14,281.73,70.43,1.0000,0.440208,0.146727,292.47,333.00,0.9814,0.456987,0.693755
1786703344.737677,7.322558,239,29.14,281.73,70.43,1.0000,0.440206,0.146723,292.48,333.02,0.9815,0.457000,0.693802
