host_epoch,t_rel,frame_number,fps,nose_x,nose_y,nose_confidence,nose_x_norm,nose_y_norm,neck_x,neck_y,neck_confidence,neck_x_norm,neck_y_norm,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,right_shoulder_x_norm,right_shoulder_y_norm,right_elbow_x,right_elbow_y,right_elbow_confidence,right_elbow_x_norm,right_elbow_y_norm,right_wrist_x,right_wrist_y,right_wrist_confidence,right_wrist_x_norm,right_wrist_y_norm,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,left_shoulder_x_norm,left_shoulder_y_norm,left_elbow_x,left_elbow_y,left_elbow_confidence,left_elbow_x_norm,left_elbow_y_norm,left_wrist_x,left_wrist_y,left_wrist_confidence,left_wrist_x_norm,left_wrist_y_norm,mid_hip_x,mid_hip_y,mid_hip_confidence,mid_hip_x_norm,mid_hip_y_norm,right_hip_x,right_hip_y,right_hip_confidence,right_hip_x_norm,right_hip_y_norm,right_knee_x,right_knee_y,right_knee_confidence,right_knee_x_norm,right_knee_y_norm,right_ankle_x,right_ankle_y,right_ankle_confidence,right_ankle_x_norm,right_ankle_y_norm,left_hip_x,left_hip_y,left_hip_confidence,left_hip_x_norm,left_hip_y_norm,left_knee_x,left_knee_y,left_knee_confidence,left_knee_x_norm,left_knee_y_norm,left_ankle_x,left_ankle_y,left_ankle_confidence,left_ankle_x_norm,left_ankle_y_norm
1786616624.945878,0.339362,18,0.00,122.80,161.37,1.0000,0.191868,0.336192,120.65,198.93,0.9998,0.188516,0.414447,88.02,198.25,1.0000,0.137537,0.413024,67.40,242.08,0.9947,0.105309,0.504336,102.26,251.55,0.9838,0.159781,0.524073,153.28,199.62,0.9998,0.239495,0.415869,163.40,242.63,0.9721,0.255306,0.505475,148.36,242.87,0.9675,0.231818,0.505971,116.79,289.54,0.9988,0.182483,0.603214,98.21,288.43,0.9997,0.153455,0.600902,88.63,359.27,0.9979,0.138480,0.748474,84.64,426.01,0.9964,0.132251,0.887517,135.37,290.65,0.9988,0.211511,0.605525,136.31,354.72,0.9898,0.212989,0.738996,136.08,415.19,0.9913,0.212629,0.864984
1786616624.976523,0.370007,19,0.00,122.80,161.25,1.0000,0.191872,0.335929,120.63,199.00,0.9998,0.188486,0.414577,87.98,198.26,1.0000,0.137467,0.413044,67.27,241.70,0.9946,0.105103,0.503550,99.58,253.48,0.9841,0.155592,0.528089,153.28,199.73,0.9998,0.239505,0.416111,163.49,241.54,0.9718,0.255451,0.503210,150.83,246.80,0.9681,0.235673,0.514160,116.81,289.18,0.9988,0.182523,0.602466,98.37,287.94,0.9997,0.153709,0.599881,88.62,359.08,0.9979,0.138473,0.748077,84.60,426.02,0.9964,0.132190,0.887536,135.26,290.42,0.9988,0.211337,0.605050,136.31,354.62,0.9897,0.212990,0.738791,136.22,415.27,0.9914,0.212837,0.865141
1786616625.006553,0.400037,20,0.00,122.80,161.12,1.0000,0.191874,0.335673,120.65,198.95,0.9998,0.188520,0.414479,87.98,198.13,1.0000,0.137475,0.412774,67.27,240.95,0.9945,0.105109,0.501987,97.98,257.21,0.9841,0.153099,0.535851,153.32,199.77,0.9998,0.239564,0.416183,163.56,240.80,0.9724,0.255560,0.501676,151.28,252.78,0.9691,0.236377,0.526616,116.73,289.15,0.9989,0.182384,0.602388,98.39,287.94,0.9997,0.153729,0.599878,88.47,358.84,0.9979,0.138230,0.747592,84.56,425.79,0.9965,0.132128,0.887069,135.07,290.35,0.9989,0.211040,0.604899,136.37,354.51,0.9899,0.213077,0.738571,136.20,415.20,0.9916,0.212810,0.864994
1786616625.036906,0.430389,21,0.00,122.82,160.81,1.0000,0.191900,0.335015,120.64,198.87,0.9998,0.188501,0.414311,88.01,197.91,1.0000,0.137521,0.412322,67.25,240.06,0.9944,0.105084,0.500133,96.55,262.17,0.9831,0.150867,0.546196,153.27,199.82,0.9998,0.239482,0.416299,164.28,240.10,0.9708,0.256687,0.500213,151.25,260.28,0.9663,0.236332,0.542260,116.65,289.26,0.9989,0.182265,0.602623,98.39,288.10,0.9997,0.153729,0.600206,88.30,358.74,0.9980,0.137975,0.747379,84.55,425.78,0.9966,0.132110,0.887034,134.91,290.42,0.9989,0.210800,0.605040,136.36,354.60,0.9904,0.213069,0.738742,136.22,415.18,0.9921,0.212845,0.864961
1786616625.074077,0.467561,22,0.00,122.90,160.78,1.0000,0.192024,0.334955,120.64,198.93,0.9998,0.188497,0.414441,88.02,197.87,1.0000,0.137536,0.412237,67.26,238.99,0.9943,0.105089,0.497906,92.74,267.55,0.9832,0.144905,0.557388,153.25,199.99,0.9998,0.239458,0.416645,165.21,240.01,0.9722,0.258141,0.500021,153.82,265.30,0.9681,0.240339,0.552712,116.69,290.31,0.9990,0.182335,0.604803,98.46,289.34,0.9998,0.153842,0.602798,87.88,358.74,0.9981,0.137315,0.747373,84.55,425.67,0.9968,0.132108,0.886807,134.93,291.27,0.9990,0.210829,0.606808,136.36,354.85,0.9910,0.213068,0.739280,136.28,415.40,0.9925,0.212943,0.865417
1786616625.114305,0.507789,23,30.67,123.05,160.80,1.0000,0.192271,0.334998,120.63,199.08,0.9999,0.188481,0.414746,88.02,197.86,1.0000,0.137534,0.412198,67.33,239.08,0.9944,0.105204,0.498082,88.30,274.06,0.9837,0.137973,0.570962,153.23,200.30,0.9999,0.239429,0.417293,165.37,240.99,0.9742,0.258384,0.502058,156.51,275.48,0.9707,0.244545,0.573919,116.74,292.44,0.9991,0.182400,0.609249,98.44,291.60,0.9998,0.153819,0.607493,87.29,359.05,0.9982,0.136398,0.748022,84.31,425.66,0.9969,0.131737,0.886786,135.03,293.28,0.9991,0.210981,0.611006,136.22,355.28,0.9915,0.212845,0.740161,136.28,416.07,0.9929,0.212944,0.866805
1786616625.145157,0.538641,24,30.67,123.43,160.89,1.0000,0.192867,0.335196,120.69,199.05,0.9999,0.188575,0.414677,88.15,197.68,1.0000,0.137737,0.411839,68.33,239.10,0.9944,0.106772,0.498132,84.66,281.40,0.9837,0.132281,0.586243,153.22,200.41,0.9999,0.239412,0.417516,165.14,241.82,0.9760,0.258035,0.503798,158.85,280.78,0.9731,0.248205,0.584949,116.82,293.09,0.9992,0.182536,0.610605,98.51,292.65,0.9998,0.153919,0.609680,87.09,358.98,0.9983,0.136082,0.747875,83.89,424.89,0.9970,0.131072,0.885182,135.14,293.53,0.9992,0.211154,0.611530,136.01,355.70,0.9919,0.212523,0.741044,136.29,416.07,0.9931,0.212954,0.866813
1786616625.160883,0.554367,25,30.67,123.77,160.89,1.0000,0.193386,0.335190,120.79,199.01,0.9999,0.188740,0.414599,88.31,197.57,1.0000,0.137991,0.411610,69.48,239.21,0.9944,0.108566,0.498356,79.21,282.89,0.9836,0.123760,0.589347,153.27,200.44,0.9999,0.239489,0.417589,165.04,242.57,0.9770,0.257867,0.505356,160.87,283.06,0.9744,0.251354,0.589715,117.06,293.09,0.9992,0.182902,0.610608,98.57,292.67,0.9998,0.154018,0.609729,87.06,358.96,0.9983,0.136032,0.747840,83.75,424.43,0.9969,0.130857,0.884238,135.54,293.51,0.9992,0.211786,0.611487,136.01,355.95,0.9922,0.212519,0.741573,136.12,416.21,0.9931,0.212693,0.867107
1786616625.206410,0.599894,26,30.67,124.38,160.90,1.0000,0.194345,0.335207,120.94,199.09,0.9999,0.188965,0.414771,88.61,197.54,1.0000,0.138454,0.411542,70.76,240.35,0.9942,0.110567,0.500729,75.25,285.80,0.9832,0.117571,0.595423,153.26,200.64,0.9999,0.239476,0.418000,163.56,243.77,0.9778,0.255563,0.507844,162.79,284.88,0.9759,0.254352,0.593501,117.41,293.12,0.9993,0.183445,0.610659,98.78,292.75,0.9998,0.154347,0.609901,87.12,359.27,0.9983,0.136131,0.748469,83.36,424.42,0.9970,0.130245,0.884206,136.03,293.48,0.9993,0.212544,0.611417,135.99,356.32,0.9925,0.212488,0.742334,135.90,416.23,0.9933,0.212347,0.867150
1786616625.254472,0.647956,27,30.67,124.37,160.77,1.0000,0.194329,0.334942,121.11,199.20,0.9999,0.189238,0.415003,88.96,197.53,1.0000,0.139002,0.411524,72.87,241.54,0.9935,0.113861,0.503202,71.91,286.98,0.9823,0.112365,0.597874,153.26,200.87,0.9999,0.239474,0.418482,161.87,244.43,0.9789,0.252918,0.509225,164.06,285.83,0.9775,0.256340,0.595474,117.42,292.95,0.9993,0.183473,0.610320,98.74,292.72,0.9998,0.154277,0.609827,86.95,359.23,0.9984,0.135864,0.748386,83.36,424.42,0.9970,0.130247,0.884213,136.11,293.19,0.9993,0.212669,0.610813,135.97,356.31,0.9928,0.212449,0.742309,135.70,416.23,0.9935,0.212032,0.867137
1786616625.271490,0.664973,28,30.67,124.37,160.53,1.0000,0.194324,0.334438,121.23,199.28,0.9999,0.189428,0.415176,89.11,197.54,1.0000,0.139229,0.411551,73.65,243.03,0.9928,0.115072,0.506313,69.50,289.05,0.9818,0.108587,0.602189,153.36,201.02,0.9999,0.239628,0.418801,160.87,245.86,0.9797,0.251354,0.512212,164.81,286.41,0.9788,0.257523,0.596697,117.26,293.02,0.9994,0.183224,0.610461,98.49,292.74,0.9998,0.153898,0.609872,86.89,359.78,0.9984,0.135771,0.749538,83.39,424.43,0.9971,0.130293,0.884221,136.03,293.30,0.9994,0.212550,0.611050,135.82,357.76,0.9931,0.212220,0.745333,135.81,416.34,0.9937,0.212196,0.867382
1786616625.295450,0.688934,29,30.67,124.44,160.08,1.0000,0.194437,0.333503,121.28,199.37,0.9999,0.189506,0.415349,89.13,197.54,1.0000,0.139271,0.411539,73.54,244.25,0.9925,0.114912,0.508863,67.77,289.57,0.9817,0.105886,0.603267,153.43,201.20,0.9999,0.239741,0.419158,160.29,246.91,0.9803,0.250456,0.514397,164.42,286.96,0.9800,0.256904,0.597835,116.87,293.01,0.9994,0.182615,0.610433,98.06,292.67,0.9999,0.153222,0.609728,86.95,359.77,0.9985,0.135855,0.749526,83.41,424.51,0.9972,0.130333,0.884399,135.69,293.35,0.9994,0.212008,0.611139,135.76,357.72,0.9934,0.212127,0.745254,135.79,416.39,0.9939,0.212177,0.867478
1786616625.342006,0.735490,30,30.67,124.50,159.88,1.0000,0.194532,0.333083,121.45,199.42,0.9999,0.189767,0.415453,89.16,197.52,1.0000,0.139315,0.411495,73.34,244.49,0.9924,0.114586,0.509347,66.72,288.29,0.9818,0.104244,0.600614,153.74,201.32,0.9999,0.240219,0.419412,160.33,247.28,0.9810,0.250509,0.515161,164.27,287.29,0.9811,0.256674,0.598513,116.78,293.20,0.9995,0.182473,0.610841,98.02,292.80,0.9999,0.153152,0.609998,87.06,359.91,0.9985,0.136030,0.749811,83.74,424.54,0.9973,0.130846,0.884466,135.55,293.61,0.9995,0.211793,0.611685,135.72,357.71,0.9936,0.212056,0.745229,135.79,416.39,0.9941,0.212176,0.867476
1786616625.360116,0.753600,31,30.67,124.51,159.76,1.0000,0.194539,0.332837,121.47,199.41,0.9999,0.189797,0.415437,89.16,197.50,1.0000,0.139320,0.411458,73.25,244.59,0.9922,0.114454,0.509561,65.91,287.81,0.9818,0.102983,0.599596,153.78,201.32,0.9999,0.240275,0.419415,160.39,247.28,0.9819,0.250606,0.515165,164.05,286.78,0.9824,0.256332,0.597457,116.74,293.20,0.9995,0.182407,0.610837,97.93,292.78,0.9999,0.153021,0.609968,87.06,359.91,0.9986,0.136025,0.749819,83.72,424.59,0.9973,0.130814,0.884569,135.55,293.62,0.9995,0.211792,0.611707,135.70,357.73,0.9939,0.212031,0.745261,135.81,416.43,0.9942,0.212203,0.867566
1786616625.394787,0.788271,32,30.67,124.50,159.68,1.0000,0.194533,0.332670,121.55,199.39,0.9999,0.189917,0.415406,89.16,197.47,1.0000,0.139306,0.411396,73.12,244.80,0.9920,0.114244,0.510006,65.39,287.74,0.9818,0.102177,0.599458,153.94,201.32,0.9999,0.240528,0.419416,160.42,247.16,0.9830,0.250657,0.514921,163.83,286.21,0.9835,0.255979,0.596265,116.64,293.22,0.9995,0.182256,0.610869,97.76,292.75,0.9999,0.152748,0.609902,86.93,359.92,0.9986,0.135832,0.749835,83.61,424.59,0.9974,0.130647,0.884559,135.53,293.68,0.9995,0.211765,0.611835,135.68,357.70,0.9942,0.212008,0.745206,135.83,416.75,0.9944,0.212227,0.868238
1786616625.440581,0.834065,33,30.67,124.53,159.48,1.0000,0.194581,0.332253,121.58,199.34,0.9999,0.189974,0.415290,89.15,197.33,1.0000,0.139303,0.411104,73.05,244.78,0.9919,0.114142,0.509965,65.44,287.93,0.9819,0.102245,0.599850,154.01,201.35,0.9999,0.240645,0.419477,160.53,247.02,0.9837,0.250831,0.514624,163.62,285.64,0.9846,0.255653,0.595085,116.64,293.45,0.9995,0.182258,0.611358,97.76,292.96,0.9999,0.152748,0.610325,86.93,360.56,0.9987,0.135825,0.751166,83.61,424.97,0.9974,0.130639,0.885364,135.53,293.95,0.9995,0.211768,0.612391,135.68,358.18,0.9944,0.212004,0.746207,135.85,416.91,0.9945,0.212263,0.868553
1786616625.471334,0.864818,34,30.67,124.53,159.42,1.0000,0.194585,0.332121,121.62,199.31,0.9999,0.190024,0.415230,89.15,197.27,1.0000,0.139302,0.410979,72.97,244.78,0.9917,0.114013,0.509957,65.97,287.37,0.9817,0.103082,0.598696,154.08,201.35,0.9999,0.240746,0.419481,160.56,246.95,0.9843,0.250881,0.514470,163.44,285.72,0.9853,0.255368,0.595247,116.57,293.66,0.9996,0.182146,0.611788,97.61,293.08,0.9999,0.152523,0.610583,86.91,360.52,0.9987,0.135801,0.751084,83.47,424.66,0.9974,0.130416,0.884703,135.53,294.24,0.9996,0.211769,0.612992,135.71,358.16,0.9945,0.212050,0.746160,135.97,416.91,0.9945,0.212450,0.868559
1786616625.502183,0.895667,35,30.67,124.54,159.21,1.0000,0.194589,0.331678,121.62,199.29,0.9999,0.190034,0.415187,89.16,197.25,1.0000,0.139316,0.410946,72.91,244.87,0.9915,0.113924,0.510143,66.59,287.57,0.9815,0.104053,0.599111,154.08,201.33,0.9999,0.240753,0.419428,160.58,246.90,0.9848,0.250913,0.514375,163.39,285.48,0.9861,0.255304,0.594741,116.58,293.92,0.9996,0.182158,0.612338,97.63,293.45,0.9999,0.152540,0.611344,86.90,360.46,0.9987,0.135787,0.750951,83.47,424.64,0.9974,0.130422,0.884656,135.54,294.40,0.9996,0.211776,0.613333,135.60,358.13,0.9947,0.211879,0.746102,136.05,416.73,0.9946,0.212573,0.868195
1786616625.530093,0.923577,36,30.67,124.52,159.16,1.0000,0.194565,0.331575,121.62,199.22,0.9999,0.190024,0.415047,89.16,197.14,1.0000,0.139319,0.410707,72.90,244.84,0.9912,0.113902,0.510087,67.10,287.38,0.9810,0.104841,0.598707,154.07,201.31,0.9999,0.240730,0.419387,160.45,246.81,0.9849,0.250709,0.514196,163.25,285.31,0.9865,0.255081,0.594393,116.53,293.97,0.9996,0.182075,0.612431,97.52,293.51,0.9999,0.152377,0.611474,86.85,360.41,0.9987,0.135705,0.750852,83.22,423.90,0.9974,0.130030,0.883117,135.53,294.43,0.9996,0.211773,0.613388,135.59,358.09,0.9947,0.211864,0.746029,136.03,416.75,0.9946,0.212544,0.868228
1786616625.578593,0.972077,37,30.67,124.46,158.95,1.0000,0.194462,0.331150,121.58,199.07,0.9999,0.189969,0.414725,89.21,196.99,1.0000,0.139386,0.410391,73.35,244.88,0.9906,0.114606,0.510175,67.65,287.94,0.9804,0.105700,0.599880,153.95,201.15,0.9999,0.240553,0.419060,160.11,246.69,0.9844,0.250173,0.513941,162.70,285.10,0.9864,0.254221,0.593964,116.63,293.94,0.9996,0.182230,0.612383,97.61,293.49,0.9999,0.152522,0.611444,86.84,360.32,0.9987,0.135691,0.750665,83.24,423.90,0.9974,0.130061,0.883135,135.64,294.40,0.9996,0.211939,0.613323,135.61,357.86,0.9949,0.211887,0.745543,136.13,416.57,0.9947,0.212709,0.867860
1786616625.609882,1.003366,38,30.67,124.46,158.75,1.0000,0.194467,0.330735,121.52,199.00,0.9999,0.189873,0.414574,89.17,196.94,1.0000,0.139335,0.410299,73.58,244.89,0.9906,0.114967,0.510196,67.93,288.31,0.9802,0.106137,0.600644,153.86,201.05,0.9999,0.240411,0.418848,159.84,246.67,0.9840,0.249747,0.513897,162.26,285.30,0.9862,0.253526,0.594377,116.64,293.74,0.9996,0.182254,0.611967,97.59,293.39,0.9999,0.152483,0.611234,86.84,360.12,0.9987,0.135690,0.750246,83.12,423.81,0.9974,0.129874,0.882942,135.70,294.10,0.9996,0.212024,0.612700,135.61,357.62,0.9949,0.211892,0.745036,136.13,416.50,0.9948,0.212704,0.867716
1786616625.631252,1.024736,39,30.62,124.46,158.62,1.0000,0.194469,0.330463,121.51,198.94,1.0000,0.189862,0.414455,89.17,196.86,1.0000,0.139335,0.410118,73.64,244.89,0.9904,0.115058,0.510178,68.90,288.21,0.9799,0.107654,0.600432,153.85,201.02,1.0000,0.240389,0.418791,159.52,246.61,0.9834,0.249250,0.513762,161.82,285.49,0.9861,0.252843,0.594761,116.70,293.70,0.9996,0.182341,0.611877,97.63,293.36,0.9999,0.152549,0.611159,86.82,360.29,0.9987,0.135661,0.750595,83.18,424.19,0.9975,0.129972,0.883736,135.76,294.05,0.9996,0.212132,0.612595,135.58,357.53,0.9950,0.211844,0.744847,136.11,416.64,0.9948,0.212674,0.867991
1786616625.669054,1.062537,40,30.62,124.46,158.68,1.0000,0.194464,0.330577,121.52,198.93,1.0000,0.189880,0.414443,89.20,196.85,1.0000,0.139372,0.410100,73.97,244.86,0.9902,0.115585,0.510121,70.40,288.10,0.9797,0.110008,0.600198,153.85,201.02,1.0000,0.240387,0.418786,159.31,246.52,0.9832,0.248923,0.513587,160.66,285.61,0.9864,0.251033,0.595022,116.75,293.77,0.9997,0.182428,0.612018,97.71,293.42,0.9999,0.152675,0.611285,86.79,360.43,0.9987,0.135604,0.750895,83.08,424.47,0.9975,0.129812,0.884320,135.80,294.12,0.9997,0.212181,0.612750,135.57,357.58,0.9950,0.211835,0.744965,136.01,416.64,0.9947,0.212514,0.868006
1786616625.702719,1.096203,41,30.62,124.38,158.63,1.0000,0.194349,0.330482,121.47,198.94,1.0000,0.189795,0.414463,89.18,196.87,1.0000,0.139344,0.410141,74.72,244.85,0.9894,0.116757,0.510101,71.58,288.04,0.9783,0.111839,0.600090,153.76,201.02,1.0000,0.240246,0.418785,159.17,246.40,0.9827,0.248698,0.513339,159.51,285.57,0.9865,0.249239,0.594927,116.79,293.88,0.9997,0.182490,0.612253,97.74,293.59,0.9999,0.152718,0.611644,86.80,360.56,0.9988,0.135624,0.751164,83.06,424.50,0.9975,0.129785,0.884373,135.85,294.17,0.9997,0.212263,0.612861,135.68,357.58,0.9950,0.212001,0.744956,136.03,416.75,0.9947,0.212551,0.868219
